EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTNeutral,GPTUnknown,GPTJudgement
HaluSum000090-1,0,"Indian police are cracking down on freedom of speech by using drones fitted with pepper spray to suppress violent protests. The drones, which cost between $9,560 and $19,300, have been successful in controlled tests and will be used by the Lucknow police. Critics have blasted the move as authoritarian and questioned why the police are resorting to aggression rather than dialogue and mediation. Reports suggest that the drone surveillance will be officially launched by Chief Minister Akhilesh Yadav later this month.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Indian police are cracking down on freedom of speech by using drones fitted with pepper spray to suppress violent protests"" suggests a direct intent to suppress freedom of speech, which is not supported by the source document. The source document does mention concerns about the suppression of freedom of speech but does not state that the drones are being used with the intent to crack down on freedom of speech. The cost of the drones and their successful tests are supported by the source document. The criticism of the move as authoritarian and the questioning of the police's resort to aggression rather than dialogue and mediation are partially supported by the quote from photojournalist Chirag Wakaskar. However, the source document does not label the move as ""authoritarian"" itself; this is the opinion of the photojournalist. Lastly, the report that the drone surveillance will be officially launched by Chief Minister Akhilesh Yadav later this month is supported by the source document.",0,0,1
HaluSum000091-0,0,"Secret Service says supervisor's security clearance has been suspended. He is accused of trying to kiss a colleague.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as the source document states, ""Morales was placed on administrative leave and his security clearance was suspended."" However, the reason for the suspension is not limited to him trying to kiss a colleague; the source document provides a broader context of assault after making sexual advances, which included telling the employee he was in love with her and wanted to have sex with her, grabbing her arms, and a physical tussle. The sentence omits these details.",0,0,1
HaluSum000091-1,0,The Secret Service is facing another scandal as a female employee accuses a supervisor of assault after he made sexual advances at her. The accused supervisor was celebrating his new assignment as head of the Louisville field office when he grabbed the arms of the female employee and tried to kiss her. The Secret Service confirms that the accused supervisor was placed on administrative leave and his security clearance was suspended. The incident will be further investigated by the Office of the Inspector General.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is mostly supported by the source document, which states that a female employee accused Xavier Morales of assault after he made sexual advances at her, and that he was placed on administrative leave with his security clearance suspended. However, the source document does not specify that the incident will be further investigated by the Office of the Inspector General, so this part is not supported.",0,0,1
HaluSum000092-0,0,"Richard Dysart best known for Leland McKenzie in ""L.A. Law"" Dysart had many TV and film roles, including spots in ""Being There"" and ""The Thing"" Actor won Drama Desk award for performance in theatrical ""That Championship Season""
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document confirms that Richard Dysart was best known for portraying Leland McKenzie in ""L.A. Law,"" and that he had roles in ""Being There"" and ""The Thing."" However, the source document states that Dysart won an Emmy award, not a Drama Desk award, for his performance in ""L.A. Law."" It does mention that he received a Drama Desk Award for his performance in ""That Championship Season,"" but this is not the same as winning it for a theatrical performance, which the sentence implies. Therefore, the part about winning a Drama Desk award for ""That Championship Season"" is supported, but the implication that it was for a theatrical performance is not directly supported.",0,0,1
HaluSum000092-1,0,"Richard Dysart, a famous actor, has died at the age of 86 from natural causes. He was best known for his role as a gruff senior partner Leland McKenzie in the NBC drama ""L.A. Law,"" and also appeared in many TV and film roles including Being There and The Thing. Dysart won a Tony award for his performance in the theatrical play ""That Championship Season.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Richard Dysart died at the age of 86 and mentions his role in ""L.A. Law,"" as well as his appearances in ""Being There"" and ""The Thing."" However, the cause of death is not specified as ""natural causes"" in the source document; it only mentions he died ""after a long illness."" Additionally, the claim that Dysart won a Tony award is incorrect; the source document states he won an Emmy award, not a Tony. The source document does mention that he was in the original Broadway production of ""That Championship Season"" and received a Drama Desk Award for his performance, but not a Tony award.",0,0,1
HaluSum000093-0,0,"Mindy Kaling's brother Vijay Chokalingam pretended to be black to get into med school. Jeff Yang: That's offensive and ironic, considering that minorities experience many disadvantages.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Mindy Kaling's brother Vijay Chokalingam pretended to be black to get into med school"" is supported by the source document, which states ""He applied to medical school claiming to be African-American."" However, the part ""Jeff Yang: That's offensive and ironic, considering that minorities experience many disadvantages"" is not supported by the source document as it does not mention Jeff Yang making this statement. The sentiment that the act is offensive is implied in the source document by stating ""ridiculous and offensive (pretty much everyone else)"" and discussing the disadvantages experienced by minorities, but there is no direct quote from Jeff Yang expressing this.",0,0,1
HaluSum000093-1,0,"Vijay Chokalingam disguised himself as a black man to gain admission to a prestigious medical school. Though he believes affirmative action perpetuates systematic racism, Chokalingam's personal experience shows that minorities actually face several obstacles when it comes to education and career opportunities. It's ironic that his sister Mindy Kaling, who plays an OB/GYN on TV, succeeded through a quota-based affirmative action program.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Vijay Chokalingam disguised himself as a black man to gain admission to a prestigious medical school"" is supported by the source document, which states that he ""applied to medical school claiming to be African-American."" However, the part of the sentence that says ""Chokalingam's personal experience shows that minorities actually face several obstacles when it comes to education and career opportunities"" is not directly supported or contradicted by the source document, making it NEUTRAL. The source document does mention that Chokalingam faced acts of prejudice, but it does not explicitly state that his experience is a representation of the general obstacles faced by minorities in education and career opportunities. Lastly, the sentence ""It's ironic that his sister Mindy Kaling, who plays an OB/GYN on TV, succeeded through a quota-based affirmative action program"" is supported by the source document, which mentions that Mindy Kaling's start was aided by NBC's Diversity Writers Program, described as a ""quota-based affirmative action initiative.""",0,0,1
HaluSum000094-0,0,"Manuscript of ""American Pie"" lyrics is sold to unnamed buyer for $1.2 million. Douglas Brinkley: The song, a talisman for its age, brings joy to people 44 years later.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence is supported by the source document: ""On Tuesday, Christie's sold the 16-page handwritten manuscript of the song's lyrics for $1.2 million to an unnamed buyer."" However, the second part of the sentence, ""Douglas Brinkley: The song, a talisman for its age, brings joy to people 44 years later,"" is not supported by the source document as there is no mention of Douglas Brinkley making this statement.",0,0,1
HaluSum000094-1,0,"Don McLean's ""American Pie,"" the timeless ballad that combines elements of modern poetry, folk ballad and rock, was released in November 1971, replacing Bob Dylan's ""The Times They Are A Changin."" The song was on the top of the charts and was ranked fifth greatest song of the 20th century by the Recording Industry of America and the National Endowment of the Arts.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document confirms that ""American Pie"" was released in November 1971 and replaced Bob Dylan's ""The Times They Are A Changin"" as the cultural anthem of the new decade. It also states that the Recording Industry of America and the National Endowment of the Arts chose ""American Pie"" as the fifth greatest song of the 20th century. However, the source document does not mention that the song was on the top of the charts, so this part is not supported.",0,0,1
HaluSum000095-0,0,"Anthony Ray Hinton goes free Friday, decades after conviction for two murders. Court ordered new trial in 2014, years after gun experts testified on his behalf. Prosecution moved to dismiss charges this year.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Anthony Ray Hinton goes free Friday, decades after conviction for two murders"" is supported by the source document, which states ""Hinton, 58, looked up, took in the sunshine and thanked God and his lawyers Friday morning outside the county jail in Birmingham, minutes after taking his first steps as a free man since 1985."" However, the part of the sentence stating ""Prosecution moved to dismiss charges this year"" is not supported by the source document, which does not specify the year the prosecution moved to dismiss the charges. The source document does confirm that ""Jefferson County Circuit Court Judge Laura Petro had ordered Hinton released after granting the state's motion to dismiss charges against him,"" but it does not provide the specific year when this occurred.",0,0,1
HaluSum000095-1,0,"A man who spent three decades on death row for the murder of two fast-food restaurant managers in Birmingham has been let off. Anthony Ray Hinton, 58, was found guilty of the murders of John Davidson and Thomas Wayne Vason in 1985 before being granted a new trial in 2014 after experts found out he couldn't have committed the crimes with the revolver that was said to be used in the murders. Despite the State's decision to drop charges against him for the two murders, Hinton says his life was ruined because of the over-the-top system of prosecution that robbed him of his freedom for 30 years.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Anthony Ray Hinton, 58, was found guilty of the murders of John Davidson and Thomas Wayne Vason in 1985 before being granted a new trial in 2014 after experts found out he couldn't have committed the crimes with the revolver that was said to be used in the murders."" is supported by the source document. However, the part of the sentence stating ""Despite the State's decision to drop charges against him for the two murders, Hinton says his life was ruined because of the over-the-top system of prosecution that robbed him of his freedom for 30 years."" is not directly supported by the source document. The source document does not contain a quote from Hinton specifically stating that his life was ruined because of an ""over-the-top system of prosecution,"" nor does it characterize the prosecution system as ""over-the-top."" It does mention that Hinton spoke of unjustly losing three decades of his life and that there was prosecutorial indifference to innocence, but the specific phrasing in the sentence is not found in the source document.",0,0,1
HaluSum000096-0,0,"April 8 was huge for ""Lost"" and ""Empire Records"" fans. April 14, April 25, October 21 are other big dates in movies.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as the source document does mention the significance of April 8 for ""Lost"" and ""Empire Records"" fans. However, the source document does not explicitly state that April 14, April 25, and October 21 are ""big dates"" in movies, but rather provides context as to why these dates are notable due to events in specific films (""Titanic,"" ""Miss Congeniality,"" and ""Back to the Future Part II"" respectively). The term ""big dates"" is not used in the source document, and the significance of these dates is only explained within the context of the films, not necessarily as widely recognized or celebrated occurrences.",0,0,1
HaluSum000096-1,0,"On April 8, 2015, the world celebrated Rex Manning Day and paid tribute to Maxwell Caulfield's character in ""Empire Records."" Other famous movie dates to remember include April 14, April 25, and October 21.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in that April 8 is recognized as ""Rex Manning Day"" from ""Empire Records,"" and the dates April 14, April 25, and October 21 are mentioned as significant in the source document. However, the source document does not support the claim that ""the world celebrated Rex Manning Day,"" as it only mentions that Twitter paid homage. The global celebration is not supported by the source document.",0,0,1
HaluSum000097-0,0,"Letourneau Fualaau had a sexual relationship with her student. He was 13 when they began the relationship in 1996. In May, they will celebrate their 10th wedding anniversary.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Letourneau Fualaau had a sexual relationship with her student. He was 13 when they began the relationship in 1996."" is supported by the source document. However, the part ""In May, they will celebrate their 10th wedding anniversary."" is not supported because the source document does not specify the current year to establish when ""May"" refers to, and therefore we cannot confirm that the 10th wedding anniversary is in the upcoming May.",0,0,1
HaluSum000097-1,0,"Mary Kay Letourneau Fualaau and her husband, Vili Fualaau, have been happily married for over a decade despite the challenges they faced early on in their relationship. The couple, who fell in love while Mary was teaching Vili, share a strong bond that has only grown stronger with each passing year. In an upcoming interview on ABC's ""20/20,"" Mary Kay shares her plans to return to teaching and have her status as a registered sex offender lifted. Meanwhile, Vili opens up about his struggles with addiction and depression, telling Barbara Walters that the system failed him during his formative years.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Mary Kay Letourneau Fualaau and her husband, Vili Fualaau, have been happily married for over a decade"" is supported by the source document, which states they will celebrate their 10th wedding anniversary on May 20. However, the part of the sentence that says ""The couple, who fell in love while Mary was teaching Vili, share a strong bond that has only grown stronger with each passing year"" is not supported by the source document, as it does not provide any information about the strength of their bond or how it has changed over time. The rest of the sentence is supported by the source document, which mentions Mary Kay's plans to return to teaching and have her status as a registered sex offender lifted, as well as Vili's struggles with addiction and depression and his belief that the system failed him.",0,0,1
HaluSum000098-0,0,"Twisted Sister's 2016 tour will be its last. Band will celebrate 40 years in 2016. Twisted Sister drummer A.J. Pero died in March.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Twisted Sister's 2016 tour will be its last"" and ""Band will celebrate 40 years in 2016"" are supported by the source document which states ""Twisted Sister says that its 2016 tour will be its last"" and ""Next year marks the band's 40th anniversary"". However, the part ""Twisted Sister drummer A.J. Pero died in March"" is not supported with a specific month in the source document, which only states ""A.J. Pero, who died March 20.""",0,0,1
HaluSum000098-1,0,"Twisted Sister has announced their final tour, featuring new drummer Mike Portnoy and two tribute shows for deceased drummer A.J. Pero, to celebrate the success of their biggest hit, ""We're Not Gonna Take It.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Twisted Sister has announced their final tour with new drummer Mike Portnoy and two tribute shows for deceased drummer A.J. Pero. However, the reason for the tour, ""to celebrate the success of their biggest hit, 'We're Not Gonna Take It,'"" is not supported by the source document. The source document states that the tour is to celebrate the band's 40th anniversary.",0,0,1
HaluSum000099-0,0,"The film will premiere on Memorial Day. It opened last year's Cannes Film Festival. A planned March theater release was scrubbed.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""The film will premiere on Memorial Day"" is supported by the source document: ""will premiere on Lifetime on Memorial Day, May 25."" However, the part of the sentence stating ""A planned March theater release was scrubbed"" is not supported by the source document. The source document states that ""That planned March release was then scrubbed, when Cannes expressed interest in debuting the director's version of the movie in May,"" which does not specify that it was a theater release, just that the March release was scrubbed for the Cannes debut.",0,0,1
HaluSum000099-1,0,"Despite being considered an Oscar contender, ""Grace of Monaco"" failed to impress audiences and was not released in theaters. The film will finally see the light of day with its premiere on Lifetime this Memorial Day.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that ""Grace of Monaco"" was considered a potential Oscar contender and that it failed to impress audiences, as the source document mentions that some handicappers had put it on their list of potential Oscar contenders and that the film was critically-panned. However, the part of the sentence stating that the film ""was not released in theaters"" is contradicted by the source document, which states that The Weinstein Co. decided to sell it directly to Lifetime rather than book it into U.S. theaters after the movie performed poorly in its international engagements, implying that there was a release, albeit not in the U.S. theaters. The sentence also correctly states that the film will premiere on Lifetime on Memorial Day.",0,0,1
HaluSum000100-0,0,"Don McLean's ""American Pie"" lyrics auctioned for $1.2 million. The song is dense with symbolism; McLean says lyrics, notes will reveal meaning. ""Pie"" is McLean's biggest hit, was No. 1 in 1972.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Don McLean's 'American Pie' lyrics auctioned for $1.2 million"" is supported by the source document stating ""The lyrics to the famed Don McLean song sold for $1.2 million Tuesday morning at an auction held by Christie's."" The part ""The song is dense with symbolism"" is also supported as the source document mentions ""one of the most dissected and argued-about songs in the pop music canon."" However, the claim that ""McLean says lyrics, notes will reveal meaning"" is not directly supported by the source document. While the source document does mention that the draft includes lines that didn't make the final version as well as extensive notes, it does not specifically state that McLean said they would reveal the meaning of the song. The last part "" 'Pie' is McLean's biggest hit, was No. 1 in 1972"" is supported by the source document stating ""The song hit No. 1 in early 1972.""",0,0,1
HaluSum000100-1,0,"The manuscript of Don McLean's ""American Pie"" was sold at auction for $3.5 million, surpassing the previous record for a musical manuscript, held by Mozart's Symphony No. 41 in C Major, which sold for $3 million. The song has been hailed as one of the greatest works of pop music and its lyrics have been analyzed by scholars around the world for decades. Despite the price tag, McLean has expressed that it was difficult to let go of the manuscript, which he sees as a deeply personal expression of his artistry.",1,"These are hallucinations because:
 The sentence contains multiple inaccuracies when compared to the source document. Firstly, the source document states that the manuscript was sold for $1.2 million, not $3.5 million. Secondly, there is no mention of Mozart's Symphony No. 41 in C Major or any comparison to it in the source document. Thirdly, while the song is described as significant in the source document, there is no direct quote stating it has been ""hailed as one of the greatest works of pop music"" nor that ""its lyrics have been analyzed by scholars around the world for decades."" Lastly, the source document does not mention McLean's difficulty in letting go of the manuscript due to it being a ""deeply personal expression of his artistry."" Instead, McLean is quoted discussing the practical reasons for selling the manuscript, related to his age and his family's lack of ""mercantile instinct.""",0,0,1
HaluSum000101-0,0,"The rapper assaulted the photographer at Los Angeles International Airport in 2013. West apologized as part of the settlement, the photographer's lawyer says.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as the source document states that ""Kanye West has settled a lawsuit with a paparazzi photographer he assaulted -- and the two have shaken on it"" and ""one important aspect of it was an apology by Kanye West to our client, Daniel Ramos."" However, the source document does not specify that the lawyer said the apology was part of the settlement, so that detail is not supported.",0,0,1
HaluSum000101-1,0,"Kanye West was brutally attacked by a photographer during a scuffle at Los Angeles International Airport in 2013, but the two have finally reconciled and reached a settlement. West apologized to the photographer as part of the settlement, ending their longstanding feud.",1,"These are hallucinations because:
 The source document states that Kanye West was the one who attacked the photographer, Daniel Ramos, not the other way around. The sentence ""Kanye West was brutally attacked by a photographer"" is a contradiction of the source document which says ""the hip-hop star attacked him and tried to wrestle his camera from him."" The rest of the sentence regarding the settlement and the apology is supported by the source document.",0,0,1
HaluSum000102-0,0,"The actor says he's not planning on seeing the buzzed-about documentary. He called Scientology ""brilliant"" Travolta credits the church with helping him deal with his son's death.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The first part of the sentence ""The actor says he's not planning on seeing the buzzed-about documentary"" is supported by the source document where Travolta states, ""I have not seen the documentary, 'and I don't really care to.'"" However, the second part of the sentence ""Travolta credits the church with helping him deal with his son's death"" is also supported by the source document where it mentions, ""He called Scientology 'brilliant' and credited the church with helping him to survive the death of his teen son, Jett."" Therefore, the sentence is partially supported by the source document and partially neutral because it does not contain any information that contradicts the source document.",0,0,1
HaluSum000102-1,0,John Travolta refuses to watch Scientology documentary and praises the church for their positive impact on his personal life.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct as the source document states that John Travolta has not seen the documentary and does not wish to see it, and he speaks positively about his experiences with Scientology. However, the source document does not explicitly state that he ""refuses"" to watch the documentary, which implies a stronger, more active avoidance. The source document simply quotes him saying, ""I don't really care to.""",0,0,1
HaluSum000103-0,0,"B.B King is now out of the hospital and back at home. Bluesman suffered from dehydration and exhaustion after a 2014 show in Chicago. B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""B.B King is now out of the hospital and back at home"" is supported by the source document: ""I'm feeling much better and am leaving the hospital today,"" King said in a message Tuesday. Angela Moore, a publicist for Claudette King, said later in the day that he was back home resting. However, the specific year ""after a 2014 show in Chicago"" is not mentioned in the source document, making this part of the sentence not supported. The last part of the sentence ""B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey"" is supported by the source document: ""B.B. is short for Blues Boy, part of the name he used as a Memphis disc jockey.""",0,0,1
HaluSum000103-1,0,"Blues musician B.B. King was hospitalized for a serious condition but was able to make a full recovery thanks to excellent medical care. The iconic guitarist has a long history of struggles with his health, but his perseverance and dedication to his craft have kept him going strong for over 80 years. King's contributions to the world of music have won him numerous accolades and awards, and his distinctive sound continues to inspire generations of musicians around the globe.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that B.B. King was hospitalized for dehydration due to Type II diabetes and that he was feeling much better, but it does not mention that he had a ""serious condition"" or that he made a ""full recovery thanks to excellent medical care."" The source document also does not provide information on King's health history over ""80 years,"" nor does it explicitly state that his ""perseverance and dedication to his craft have kept him going strong for over 80 years."" While it mentions his contributions to music and that he has won numerous accolades, including Grammy nominations and a Rock and Roll Hall of Fame induction, the source document does not discuss the global inspiration his music provides, which makes that part of the sentence unsupported.",0,0,1
HaluSum000104-0,0,"Survivor Jeff Bauman stresses ""we will never replace the lives that were lost"" A man who was at the finish line is glad Dzhokhar Tsarnaev is now a ""convicted killer"" ""Justice has been served today,"" says a once wounded police officer.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is a combination of statements made by different individuals, which are not collectively attributed to Jeff Bauman in the source document. The first part of the sentence, ""Survivor Jeff Bauman stresses 'we will never replace the lives that were lost'"", is supported by the source document where Jeff Bauman is quoted saying, ""the verdict 'will never replace the lives that were lost and so dramatically changed.'"" However, the second part, ""A man who was at the finish line is glad Dzhokhar Tsarnaev is now a 'convicted killer'"", is not directly supported by the source document, as it does not specify who this man is or directly quote someone expressing gladness about Tsarnaev being a convicted killer. The third part, ""'Justice has been served today,' says a once wounded police officer"", is supported by the source document where Richard ""Dic"" Donohue is quoted tweeting, ""Justice has been served today."" However, the sentence structure implies that all these statements are from Jeff Bauman, which is not the case.",0,0,1
HaluSum000104-1,0,"Victims of the Boston Marathon bombing have praised the verdict that finds Dzhokhar Tsarnaev guilty on all counts, but say that they will never fully recover from the tragedy. Survivors Jeff Bauman and Heather Abbott have both expressed relief at the decision, which marks the end of the perpetrator being referred to as a bombing suspect. The Collier family are said to be ""thankful"" for the outcome, while police officer Richard ""Dic"" Donohue says the decision shows that terrorism will not be allowed to stand.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document does indicate that victims and survivors have expressed a mix of emotions, including relief at the verdict, which is consistent with the sentiments expressed by Jeff Bauman and Heather Abbott. The Collier family is also quoted as being ""thankful"" that Dzhokhar Tsarnaev will be held accountable. Richard ""Dic"" Donohue's statement that ""terrorism will not prevail"" is also in line with the source document. However, the claim that ""victims of the Boston Marathon bombing have praised the verdict"" is not fully supported by the source document, as it does not provide a general statement from all victims praising the verdict. Instead, it provides individual reactions, which vary and include a mix of emotions, not solely praise. Additionally, the source document does not explicitly state that ""they will never fully recover from the tragedy,"" although it does convey a sense of ongoing impact and the challenge of moving forward.",0,0,1
HaluSum000105-0,0,"Bi apologizes on social media: ""My personal speech has led to grave social consequences"" Chinese TV star filmed cursing the late Chairman Mao Zedong. Making disrespectful references to China's leaders in public is still taboo.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""Bi apologizes on social media: 'My personal speech has led to grave social consequences'"" is supported by the source document where Bi states, ""My personal speech has led to grave social consequences, and I feel remorseful for that. I hereby sincerely apologize to the public."" However, the latter part of the sentence, ""Chinese TV star filmed cursing the late Chairman Mao Zedong. Making disrespectful references to China's leaders in public is still taboo,"" is not a direct quote from Bi's apology and is a summary of the situation rather than a continuation of his apology. The source document does state that ""Making disrespectful references to China's leaders in public is considered a taboo in China,"" which supports the general sentiment but is not a direct continuation of Bi's quote.",0,0,1
HaluSum000105-1,0,"Chinese TV host Bi Fujian faces backlash for disrespectfully singing a revolutionary song about Chairman Mao, who is still revered by many, at a dinner party. Critics are calling for harsh punishment, but others defend Bi's right to freedom of expression in a private setting.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Bi Fujian faces backlash for disrespectfully singing about Chairman Mao at a dinner party, as supported by the source document: ""A popular Chinese television host known for impromptu satire is now the subject of controversy after being caught on camera cursing the late Chairman Mao Zedong."" However, the part about ""others defend Bi's right to freedom of expression in a private setting"" is not supported by the source document, which instead mentions that others defended him by arguing that ""Bi was simply enjoying himself in a private setting and was set up by whoever uploaded the clip."" The source document does not explicitly mention ""freedom of expression,"" so this part is a hallucination.",0,0,1
HaluSum000106-0,0,"Kansas spotters report at least four tornadoes. Potosi, Missouri, sees wind damage to roofs and some flooding. Thursday's forecast calls for more storms but to the east.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document mentions ""Other reports of tornadoes came in from southwestern Kansas, according to the Storm Prediction Center. Three of the sightings were near Aetna, 125 miles southwest of Wichita."" This indicates multiple tornadoes but does not confirm ""at least four tornadoes"" specifically. The part about Potosi, Missouri, seeing wind damage to roofs and some flooding is supported by the source document. However, the forecast for Thursday mentioning ""more storms but to the east"" is not supported by the source document, which states, ""On Thursday, more storms are expected in the Midwest, Mississippi River Valley, Tennessee River Valley and near the southern Great Lakes,"" without specifying that the storms would be to the east.",0,0,1
HaluSum000106-1,0,"A massive tornado outbreak occurring last night in Kansas caused widespread destruction, with multiple communities in the state affected. In addition, nearby Missouri was hit by severe thunderstorms and heavy rainfall, leading to flash flooding and severe damage. The next few days are expected to be marked by similarly dangerous weather conditions, with severe thunderstorms and tornadoes predicted to sweep across the Midwest region.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does mention tornado sirens, reports of twisters, and potential risks to communities in Kansas, as well as a tornado possibly touching down in Missouri with reports of wind damage and flooding. However, the source document does not support the claim of ""widespread destruction"" or ""multiple communities in the state affected"" in Kansas, nor does it mention ""severe thunderstorms and heavy rainfall"" leading to ""flash flooding and severe damage"" in Missouri. The source document does predict more storms, but it does not specifically state that the next few days will be marked by ""similarly dangerous weather conditions"" or that ""severe thunderstorms and tornadoes"" are predicted to sweep across the Midwest region. These specific details are not provided in the source document, making parts of the sentence unsupported.",0,0,1
HaluSum000107-0,0,"Animal Planet captures Katie the giraffe's labor and delivery. The new baby wiggles its ears, rises, tries to nurse from its mom.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document confirms that ""Animal Planet captures Katie the giraffe's labor and delivery"" and mentions ""its ears moving, its efforts to stand, and its nursing (or at least trying to nurse) from mom."" However, the use of ""wiggles its ears"" is not directly supported by the source document, which only states ""its ears moving."" The rest of the sentence is supported.",0,0,1
HaluSum000107-1,0,"The Dallas Zoo made an announcement that it is planning to conduct an online interactive birthing experience for giraffes to educate people about the process of giraffe delivery. On Friday evening, the zoo conducted the performance through 10 cameras, showcasing a giraffe called Katie as she gave birth to a 6 feet tall baby giraffe. The event was streamed on Animal Planet and Dallas Zoo's Twitter feed. Beyond the gender or condition of the newborn, the online audience was fascinated by its special skill of dancing to Katy Perry's music.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention any announcement by the Dallas Zoo about planning to conduct an online interactive birthing experience for educational purposes. It only states that the birth was streamed live. Additionally, there is no information supporting the claim that the newborn giraffe has a special skill of dancing to Katy Perry's music. However, the part about the event being streamed on Animal Planet and Dallas Zoo's Twitter feed, and Katie giving birth to a 6 feet tall baby giraffe is supported by the source document.",0,0,1
HaluSum000108-0,0,"The smash hit series ""Game of Thrones"" returns for a fifth season Sunday. Major story arcs should start to converge this year.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""The smash hit series 'Game of Thrones' returns for a fifth season Sunday"" is supported by the source document, which discusses the premiere of the fifth season. However, the part ""Major story arcs should start to converge this year"" is not supported by the source document. While the source document does mention that ""We're going to start seeing some of the show's major story arcs coming together,"" as stated by Doug Gross, it does not specifically say that this convergence will happen ""this year,"" which implies a future expectation beyond the scope of the source document.",0,0,1
HaluSum000108-1,0,"""Game of Thrones"" fans can look forward to more dramatic battles and the convergence of major storylines in the fifth season, with a focus on the Stark daughters and Cersei. The upcoming season will showcase the common people's struggle against the waging of wars by nobles.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially supported by the source document. The source document states that ""the battles have to get bigger and things have to get more dramatic,"" which supports the part about more dramatic battles. It also mentions that ""some of the show's major story arcs coming together,"" which supports the convergence of major storylines. The focus on the Stark daughters and Cersei is supported by the statement, ""The Stark daughters, Arya and Sansa, will be the characters to watch this season, as will Cersei."" However, the part about the upcoming season showcasing ""the common people's struggle against the waging of wars by nobles"" is not explicitly supported by the source document. While it is mentioned that ""wars are waged by the nobles, but it's the common folk who suffer,"" and ""we'll get a glimpse of what happens when those common people have had enough,"" there is no direct statement that the season will showcase their struggle against the nobles.",0,0,1
HaluSum000109-0,0,"U.S., Venezuelan relations threaten to overshadow Obama, Castro meeting. Venezuelan President says United States moved to oust him; he has the support of the Cuban foreign minister.
",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""U.S., Venezuelan relations threaten to overshadow Obama, Castro meeting"" is supported by the source document, which discusses the tension between the U.S. and Venezuela and its potential impact on the Summit of the Americas. However, the part of the sentence stating ""Venezuelan President says United States moved to oust him; he has the support of the Cuban foreign minister"" is not a hallucination as it is supported by the source document, which mentions Venezuelan President Nicolas Maduro's accusation against the United States of trying to topple his government and the Cuban Foreign Minister Bruno Rodriguez's public siding with Maduro.",0,0,0
