EncounterID,SentenceID,Sentence,IsHallucination,GPTreason,GPTNeutral,GPTUnknown,GPTJudgement
HaluQA000310-0,0,"In what city was the rock band formed which was paid tribute by Listen Without Distraction?  The answer is  Palm Desert, California",0,"These are hallucinations because:
 There is no hallucination in the sentence provided. The sentence correctly states that the rock band Kyuss was formed in Palm Desert, California, which is supported by the source document: ""Kyuss ( ) was an American rock band, formed in Palm Desert, California"".",0,0,0
HaluQA000310-1,0,"In what city was the rock band formed which was paid tribute by Listen Without Distraction?  The answer is  ""Listen Without Distraction"" was formed in Palm Springs.",1,"These are hallucinations because:
 The source document states that Kyuss was formed in Palm Desert, California, not Palm Springs. The sentence incorrectly identifies the city of formation for the band that ""Listen Without Distraction"" paid tribute to.",0,0,1
HaluQA000311-0,0,What is found in Prochlorococcus and essential for photosynthesis? The answer is  Chlorophyll,0,"These are hallucinations because:
 NEUTRAL. The source document does not provide information on what is found in Prochlorococcus that is essential for photosynthesis, even though it mentions chlorophyll in the context of unusual pigmentation. The sentence implies a direct answer to a question not posed in the source document.",1,0,1
HaluQA000311-1,0,What is found in Prochlorococcus and essential for photosynthesis? The answer is  Prochlorococcus has unique pigmentation for photosynthesis.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence implies that the unique pigmentation itself is essential for photosynthesis, but the source document specifies ""chlorophyll 'a2' and 'b2'"" as the pigments, which are essential for photosynthesis because chlorophyll allows plants to absorb energy from light. The sentence does not mention chlorophyll specifically, which is the correct answer to what is found in Prochlorococcus and essential for photosynthesis.",0,0,1
HaluQA000312-0,0,"In which theatre in Los Angeles did the late-night talk show host of ""Chelsea Lately"" host the 2010 MTV Video Music Awards? The answer is  Nokia Theatre",0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, which is a correct restatement of the information provided in the source document that the 2010 MTV Video Music Awards took place at Nokia Theatre in Los Angeles and were hosted by Chelsea Handler, the host of ""Chelsea Lately"". There is no hallucination present.",1,0,1
HaluQA000312-1,0,"In which theatre in Los Angeles did the late-night talk show host of ""Chelsea Lately"" host the 2010 MTV Video Music Awards? The answer is  The 2010 MTV Video Music Awards took place in Nokia Hall.",1,"These are hallucinations because:
 The sentence states that the event took place in ""Nokia Hall,"" which contradicts the source document that states the event took place at ""Nokia Theatre.""",0,0,1
HaluQA000313-0,0,"Brian Keith ""Herbie"" Flowers, is an English musician specialising in electric bass, double bass and tuba, he has contributed to the recording Give My Regards to Broad Street is the fifth studio album by who, as well as the soundtrack album to his 1984 film of the same name? The answer is  Paul McCartney",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Herbie Flowers contributed to the recording ""Give My Regards to Broad Street"" and that it is the fifth studio album by Paul McCartney, as well as the soundtrack album to his 1984 film of the same name. However, the source document does not confirm Herbie Flowers' full name as ""Brian Keith 'Herbie' Flowers"" or his specializations in electric bass, double bass, and tuba.",0,0,1
HaluQA000313-1,0,"Brian Keith ""Herbie"" Flowers, is an English musician specialising in electric bass, double bass and tuba, he has contributed to the recording Give My Regards to Broad Street is the fifth studio album by who, as well as the soundtrack album to his 1984 film of the same name? The answer is  Brian Keith ""Herbie"" Flowers contributed to the recording of Give My Regards to Broad Street is the fifth studio album by The Beatles, as well as the soundtrack album to his 1984 film of the same name.",1,"These are hallucinations because:
 The sentence contradicts the source document which states ""Paul McCartney (""Give My Regards to Broad Street"")"" indicating that ""Give My Regards to Broad Street"" is an album by Paul McCartney, not The Beatles.",0,0,1
HaluQA000314-0,0,The First Silesian war was fought against the King of Prussia who died in what year? The answer is  1786,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the First Silesian War was fought against the King of Prussia, and that he died in 1786, as supported by the source document: ""Frederick II... was King of Prussia from 1740 until 1786."" However, the question format ""The First Silesian war was fought against the King of Prussia who died in what year?"" is not supported by the source document, as the source does not pose any questions.",0,0,1
HaluQA000314-1,0,The First Silesian war was fought against the King of Prussia who died in what year? The answer is  The First Silesian war was fought against Frederick II.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is structured as a question followed by an answer. The question part ""The First Silesian war was fought against the King of Prussia who died in what year?"" is not supported by the source document because it does not provide the year of the King of Prussia's death. However, the answer part ""The answer is The First Silesian war was fought against Frederick II."" is supported by the source document, which states that the Silesian Wars were fought between Frederick the Great's Prussia and Maria Theresa's Austria. Frederick II is another name for Frederick the Great. The part about the year of death is not mentioned in the source document, hence it is a hallucination.",0,0,1
HaluQA000315-0,0,"The Chandrasekhar limit was named after an astrophysicist, what is the name of his uncle of which is also a novel laureate? The answer is  Sir C. V. Raman",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the Chandrasekhar limit was named after an astrophysicist, which aligns with the source document stating ""The Chandrasekhar limit is named after him."" However, the question within the sentence about the name of his uncle who is also a Nobel laureate is not supported by the source document, as it does not explicitly state that Sir C. V. Raman is Subrahmanyan Chandrasekhar's uncle. The source document only mentions that Sir C. V. Raman and Subrahmanyan Chandrasekhar are two members of the Chandrasekhar family and both Nobel laureates in physics, without specifying their familial relationship.",0,0,1
HaluQA000315-1,0,"The Chandrasekhar limit was named after an astrophysicist, what is the name of his uncle of which is also a novel laureate? The answer is  The Chandrasekhar limit was named after his brother.",1,"These are hallucinations because:
 The sentence contains multiple errors. First, it incorrectly states that the Chandrasekhar limit was named after the astrophysicist's uncle, when in fact it was named after Subrahmanyan Chandrasekhar himself, as supported by the source document: ""The Chandrasekhar limit is named after him."" Second, the answer provided within the sentence contradicts the source document, which states that Sir C. V. Raman was Subrahmanyan Chandrasekhar's uncle and a Nobel laureate, not his brother. Therefore, the correct answer should be Sir C. V. Raman, not ""The Chandrasekhar limit was named after his brother.""",0,0,1
HaluQA000316-0,0,What is the meaning of Trevor Prangley's other division the fought in aside from Light Weight? The answer is  refers to different weight classes,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention Trevor Prangley, so his involvement in any division is not supported. However, the phrase ""refers to different weight classes"" is a partial match to the source document's statement ""The middleweight division in mixed martial arts refers to different weight classes,"" but it does not provide the specific name of the other division he fought in, which is required by the question in the sentence.",0,0,1
HaluQA000316-1,0,"What is the meaning of Trevor Prangley's other division the fought in aside from Light Weight? The answer is  Trevor Prangley's other division is ""Heavyweight.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document mentions that ""He competed in the Middleweight and Light Heavyweight divisions,"" but it does not support the claim that Trevor Prangley's other division is ""Heavyweight."" The correct division mentioned in the source is ""Middleweight,"" not ""Heavyweight.""",0,0,1
HaluQA000317-0,0,"Who acted in ""Shanghai Knights"" and voiced Lightning McQueen in the ""Cars"" franchise? The answer is  Owen Wilson",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention ""Shanghai Knights,"" so there is no support for Owen Wilson acting in that specific film. However, the source document does support the part about Owen Wilson voicing Lightning McQueen in the ""Cars"" franchise.",0,0,1
HaluQA000317-1,0,"Who acted in ""Shanghai Knights"" and voiced Lightning McQueen in the ""Cars"" franchise? The answer is  ""Shanghai Knights"" stars Jackie Chan.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence implies that the person who voiced Lightning McQueen in the ""Cars"" franchise also starred in ""Shanghai Knights,"" which is correct for Owen Wilson. However, the sentence then incorrectly identifies Jackie Chan as the star of ""Shanghai Knights"" who voiced Lightning McQueen. The source document states that Jackie Chan starred in a film directed by David Dobkin (implied to be ""Shanghai Knights"") and that Owen Wilson is known for voicing Lightning McQueen in the ""Cars"" franchise. The part about Jackie Chan being the voice of Lightning McQueen is not supported by the source document.",0,0,1
HaluQA000318-0,0,Which event was a surprise military strike by the Imperial Japanese Navy Air Service while Magruder Hill Tuttle was a senior officer in the United States Navy? The answer is  attack on Pearl Harbor,0,"These are hallucinations because:
 NEUTRAL. The source document does not mention the name ""Magruder Hill Tuttle,"" so there is no support for the claim that this individual was a senior officer in the United States Navy during the attack on Pearl Harbor.",1,0,1
HaluQA000318-1,0,Which event was a surprise military strike by the Imperial Japanese Navy Air Service while Magruder Hill Tuttle was a senior officer in the United States Navy? The answer is  The Imperial Japanese Navy attacked America.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies the event as a ""surprise military strike by the Imperial Japanese Navy Air Service"" while Magruder Hill Tuttle was a senior officer, which aligns with the source document. However, the name ""Magruder Hill Tuttle"" is not mentioned in the source document, and therefore, the specific identification of the senior officer as Magruder Hill Tuttle is not supported.",0,0,1
HaluQA000319-0,0,"Simone Kirby is an Irish actress, her credits include as Tracey Moynihan in which Irish dramatic television series broadcast, on RTÉ Television, the show aired between 2010 and 2014? The answer is  Love/Hate",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies Simone Kirby as an actress who played Tracey Moynihan in ""Love/Hate,"" which is an Irish dramatic television series broadcast on RTÉ Television. However, the source document does not provide any information about the show's airing dates, so the part ""the show aired between 2010 and 2014"" is not supported.",0,0,1
HaluQA000319-1,0,"Simone Kirby is an Irish actress, her credits include as Tracey Moynihan in which Irish dramatic television series broadcast, on RTÉ Television, the show aired between 2010 and 2014? The answer is  Simone Kirby was not in any Irish dramatic television series that aired between 2010 and 2014 on RTÉ Television.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies Simone Kirby as an Irish actress and mentions her role as Tracey Moynihan in ""Love/Hate,"" which is an Irish dramatic television series broadcast on RTÉ Television. However, the claim that ""Simone Kirby was not in any Irish dramatic television series that aired between 2010 and 2014 on RTÉ Television"" is contradicted by the source document, which states she was in ""Love/Hate"" (2014).",0,0,1
HaluQA000320-0,0,Who did the professional tennis player currently ranked World No. 1 in men's singles defeat in the 2017 Barcelona Open Banco Sabadell - Singles? The answer is  Dominic Thiem,0,"These are hallucinations because:
 NEUTRAL. The source document does not specify the year of the event where Rafael Nadal defended his title and defeated Dominic Thiem. Therefore, the reference to the ""2017 Barcelona Open Banco Sabadell - Singles"" is not supported by the source document.",1,0,1
HaluQA000320-1,0,Who did the professional tennis player currently ranked World No. 1 in men's singles defeat in the 2017 Barcelona Open Banco Sabadell - Singles? The answer is  Rafael Nadal defeated Andy Murray.,1,"These are hallucinations because:
 The source document states that Rafael Nadal defeated Dominic Thiem in the final, not Andy Murray. Therefore, the information about Nadal defeating Andy Murray is incorrect and unsupported by the source document.",0,0,1
HaluQA000321-0,0,Which league does the 2010 head coach of the SMU Mustangs football team currently coach in? The answer is  Canadian Football League,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that June Jones, the head coach mentioned, is currently serving as a head coach in the Canadian Football League (CFL), which is supported by the source document. However, the source document does not specify the year 2010, so the reference to him being the head coach of the SMU Mustangs football team in that particular year is not supported.",0,0,0
HaluQA000321-1,0,Which league does the 2010 head coach of the SMU Mustangs football team currently coach in? The answer is  The 2010 head coach of the SMU Mustangs football team is now coaching in the NFL.,1,"These are hallucinations because:
 The grounding source states that June Jones ""is an American football coach and former player, currently serving as a head coach of the Hamilton Tiger-Cats of the Canadian Football League (CFL)."" This contradicts the claim in the sentence that he is now coaching in the NFL.",0,0,1
HaluQA000322-0,0,Device – Voice – Drum is the fourth live album by a band that produced how many gold albums? The answer is  eight,0,"These are hallucinations because:
 There is no hallucination in the sentence provided. The sentence is supported by the source document which states, ""The band has produced eight gold albums.""",0,0,0
HaluQA000322-1,0,Device – Voice – Drum is the fourth live album by a band that produced how many gold albums? The answer is  The band produced seven gold albums.,1,"These are hallucinations because:
 The source document states that ""The band has produced eight gold albums,"" which contradicts the sentence claiming that the band produced seven gold albums.",0,0,1
HaluQA000323-0,0,"The band that released the album ""Let's Cheers to This"" is from what Florida city? The answer is  Orlando",0,"These are hallucinations because:
 NEUTRAL. The source document states that Sleeping with Sirens is ""from Orlando, Florida,"" which supports the answer provided in the sentence. However, the sentence is phrased as a question followed by an answer, which is not a format present in the source document. The question format is not supported, but the information about the city is correct.",1,0,1
HaluQA000323-1,0,"The band that released the album ""Let's Cheers to This"" is from what Florida city? The answer is  Miami, but they moved to Michigan.",1,"These are hallucinations because:
 The grounding source states that Sleeping with Sirens is ""an American rock band from Orlando, Florida"" and not from Miami as claimed in the sentence. This is a contradiction. Additionally, the source does not provide any information about the band moving to Michigan; it only states that they are ""currently residing in Grand Rapids, Michigan."" Therefore, the part about moving is NEUTRAL as there is no information supporting or contradicting a move.",1,0,1
HaluQA000324-0,0,Which breed of dog is now extinct: Chinese Crested Dog or the Chien-gris? The answer is  Chien-gris,0,"These are hallucinations because:
 NEUTRAL. The sentence is a question followed by an answer. The source document does not provide any information to contradict or support the claim that the Chien-gris is extinct. However, it does state that the Chien-gris is a breed of dog that originated in Medieval times and is now extinct, which supports the answer given in the sentence. Therefore, the sentence is not a hallucination.",1,0,1
HaluQA000324-1,0,Which breed of dog is now extinct: Chinese Crested Dog or the Chien-gris? The answer is  Chinese Crested Dog was originated in Medieval times.,1,"These are hallucinations because:
 The sentence contains two inaccuracies. First, it is the Chien-gris that is stated as extinct in the source document, not the Chinese Crested Dog. Second, the source document does not provide any information about the Chinese Crested Dog originating in Medieval times; it only mentions that the Chien-gris originated in Medieval times. Therefore, the sentence contradicts the source document regarding which breed is extinct and adds information not present about the origin of the Chinese Crested Dog.",0,0,1
HaluQA000325-0,0,Which African-American composer co-wrote Air? The answer is  Scott Joplin,0,"These are hallucinations because:
 The source document does not state that Scott Joplin co-wrote the album ""Air Lore""; it only mentions that the album features compositions by Jelly Roll Morton and Scott Joplin. Therefore, the claim that Scott Joplin co-wrote ""Air"" is not supported by the source document.",0,0,1
HaluQA000325-1,0,Which African-American composer co-wrote Air? The answer is  Air was co-written by Scott Joplin.,1,"These are hallucinations because:
 The source document does not state that Scott Joplin co-wrote the album ""Air Lore""; it only mentions that the album features compositions by Jelly Roll Morton and Scott Joplin. Therefore, the claim that ""Air was co-written by Scott Joplin"" is not supported by the source document. NEUTRAL",1,0,1
HaluQA000326-0,0,"Anil V. Kumar,  is a television and film director and producer in India, his production house, Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and which actor, and entrepreneur, who works in Telugu cinema? The answer is  Ram Charan",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention Anil V. Kumar or his role as a television and film director and producer, nor does it confirm his association with Flying Turtle Films. However, the part of the sentence stating that Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and Ram Charan, who is an actor and entrepreneur working in Telugu cinema, is supported by the source document.",0,0,0
HaluQA000326-1,0,"Anil V. Kumar,  is a television and film director and producer in India, his production house, Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and which actor, and entrepreneur, who works in Telugu cinema? The answer is  Nagarjuna Akkineni",1,"These are hallucinations because:
 The source document states that ""Flying Turtle Films co-produced the movie 'Zanjeer' starring Priyanka Chopra and Ram Charan,"" which contradicts the claim in the sentence that Nagarjuna Akkineni starred in ""Zanjeer."" The correct actor according to the source document is Ram Charan.",0,0,1
HaluQA000327-0,0,"On what date did a Canadian politician born January 2, 1979, succeed as leader of the New Democratic Party in Canada?  The answer is  October 1st",0,"These are hallucinations because:
 The sentence is supported by the source document which states ""Jagmeet Singh, who won the 2017 leadership election on October 1st,"" indicating that he succeeded as leader on that date. Therefore, there is no hallucination in this sentence.",0,0,0
HaluQA000327-1,0,"On what date did a Canadian politician born January 2, 1979, succeed as leader of the New Democratic Party in Canada?  The answer is  The Canadian politician born on January 2, 1979 succeeded as leader of the New Democratic Party of Canada on November 1st.",1,"These are hallucinations because:
 The source document states that Jagmeet Singh won the 2017 leadership election on October 1st, not November 1st as claimed in the sentence. This is a contradiction.",0,0,1
HaluQA000328-0,0,Which was available first the No Card or the Octopus card? The answer is  Octopus card,0,"These are hallucinations because:
 The sentence is not a hallucination. The source document states that the Octopus card was launched in September 1997 and the Nol Card was released in August 2009, which supports the sentence that the Octopus card was available first.",0,0,0
HaluQA000328-1,0,Which was available first the No Card or the Octopus card? The answer is  The Nol Card actually came out first.,1,"These are hallucinations because:
 The source document states that the Octopus card was launched in September 1997, while the Nol Card was released in August 2009. This directly contradicts the claim in the sentence that the Nol Card came out first.",0,0,1
HaluQA000329-0,0,"What is the phrase that is commonly used on the day which is observed on 25 April each year? The answer is  ""Lest we forget""",0,"These are hallucinations because:
 NEUTRAL. The source document does not provide information on a question being asked about the phrase ""Lest we forget"", nor does it explicitly state that ""Lest we forget"" is the answer to a question about the day observed on 25 April each year. However, the sentence is consistent with the information in the source document that ""Lest we forget"" is commonly used in remembrance services and that ANZAC Day is observed on 25 April each year.",1,0,1
HaluQA000329-1,0,"What is the phrase that is commonly used on the day which is observed on 25 April each year? The answer is  ""Remember the brave soldiers.""",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document specifies the phrase ""Lest we forget"" as the one commonly used in war remembrance services, including ANZAC Day which is observed on 25 April each year. The sentence provided incorrectly suggests that the phrase is ""Remember the brave soldiers,"" which is not supported by the source document.",0,0,1
HaluQA000330-0,0,"Which band's song was used as the theme at the Pepsi Arena on January 8, 2006? The answer is  Disturbed",0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer. The source document does not present the information in a question-and-answer format, but the answer part of the sentence (""The answer is Disturbed"") is supported by the source document which states that ""Stricken"" by Disturbed was used as the official theme for WWE's PPV New Year's Revolution in 2006. However, the question part of the sentence (""Which band's song was used as the theme at the Pepsi Arena on January 8, 2006?"") is not directly supported by the source document, as the document does not pose any questions.",1,0,1
HaluQA000330-1,0,"Which band's song was used as the theme at the Pepsi Arena on January 8, 2006? The answer is  The song used at Pepsi Arena was not from Disturbed.",1,"These are hallucinations because:
 The sentence contradicts the source document which states: ""'Stricken' is a song by the American heavy metal band Disturbed. 'Stricken' was used as official theme for WWE's PPV New Year's Revolution, in 2006."" This indicates that the song ""Stricken"" by Disturbed was indeed used at the Pepsi Arena on January 8, 2006.",0,0,1
HaluQA000331-0,0,The Colts' first ever draft pick was a halfback who won the Heisman Trophy in what year? The answer is  1952,0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, which is not a format that is contradicted or supported by the source document. However, the information provided in the answer part of the sentence is correct as per the source document, which states that Billy Vessels ""won the Heisman Trophy in 1952.""",1,0,1
HaluQA000331-1,0,The Colts' first ever draft pick was a halfback who won the Heisman Trophy in what year? The answer is  1953 was the year he won.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the Colts' first ever draft pick was a halfback who won the Heisman Trophy, but the year provided for the Heisman Trophy win is incorrect. The source document states that Billy Vessels won the Heisman Trophy in 1952, not 1953.",0,0,1
HaluQA000332-0,0,"The Grand Lodge of the Republic of Liberia is based on a branch of North American Freemasonry founded on what date? The answer is  September 29, 1784",0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, and the answer provided is correct according to the source document. However, the source document does not phrase this information in the form of a question and answer.",1,0,1
HaluQA000332-1,0,"The Grand Lodge of the Republic of Liberia is based on a branch of North American Freemasonry founded on what date? The answer is  Prince Hall founded the Grand Lodge of the Republic of Liberia on September 29, 1784.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the Grand Lodge of the Republic of Liberia is based on a branch of North American Freemasonry founded by Prince Hall. However, the date September 29, 1784, is associated with the founding of Prince Hall Freemasonry, not the specific founding of the Grand Lodge of the Republic of Liberia. The source document does not provide a founding date for the Grand Lodge of the Republic of Liberia itself.",0,0,1
HaluQA000333-0,0,"The first female board member for the Liberal Party, she was born in which county in Norway? The answer is  Vestfold",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Betzy Alexandra Kjelsberg was the first female board member of the Liberal Party and that she was born in Vestfold, which is supported by the source document. However, the sentence is phrased as a question followed by an answer, which is not a format or content directly supported by the source document. The source document simply states facts without posing a question.",0,0,0
HaluQA000333-1,0,"The first female board member for the Liberal Party, she was born in which county in Norway? The answer is  Kjelsberg was born in Oslo.",1,"These are hallucinations because:
 The source document states: ""Kjelsberg was born in Svelvik, Vestfold,"" which contradicts the sentence claiming she was born in Oslo.",0,0,1
HaluQA000334-0,0,Mary Small served the county whose seat is what town? The answer is  Bath,0,"These are hallucinations because:
 NEUTRAL. The source document does not mention anyone named Mary Small, so there is no support for the claim that Mary Small served the county. However, the part of the sentence stating that the county seat is Bath is supported by the source document.",1,0,1
HaluQA000334-1,0,"Mary Small served the county whose seat is what town? The answer is  Mary Small served the county of Sagadahoc, whose seat is a small town in Maine.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Mary Small served Sagadahoc County, whose seat is indeed Bath, as supported by the source document. However, the description of Bath as ""a small town in Maine"" is not supported by the source document, which does not provide any information about the size of the town.",0,0,1
HaluQA000335-0,0,What 1998 film with Arthur Nascarella was directed by Tony Scott? The answer is  Enemy of the State,0,"These are hallucinations because:
 NEUTRAL. The source document does not mention Arthur Nascarella in relation to the film ""Enemy of the State"" or any other film.",1,0,1
HaluQA000335-1,0,"What 1998 film with Arthur Nascarella was directed by Tony Scott? The answer is  Arthur Nascarella starred in ""Happiness"" instead.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies ""Enemy of the State"" as a 1998 film directed by Tony Scott, which is supported by the source document. However, the claim that Arthur Nascarella starred in ""Happiness"" instead is not supported by the source document, as it does not mention Arthur Nascarella's involvement in ""Happiness"" or any cast details for ""Enemy of the State.""",0,0,1
HaluQA000336-0,0,"In the draft of the 2017–18 Phoenix Suns season, The Phoneix Suns picked which player that played one season for the Kansas Jayhawks? The answer is  Josh Jackson",0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question, which is not directly supported by the source document. However, the information that Josh Jackson was selected by the Phoenix Suns and played for the Kansas Jayhawks is supported by the source document. The part about the ""draft of the 2017–18 Phoenix Suns season"" is not explicitly mentioned in the source document, which refers to the 2017 NBA draft without specifying it as the draft of the 2017–18 season.",1,0,1
HaluQA000336-1,0,"In the draft of the 2017–18 Phoenix Suns season, The Phoneix Suns picked which player that played one season for the Kansas Jayhawks? The answer is  The Phoenix Suns picked Josh Jackson.",1,"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states, ""this time being Josh Jackson. He played college basketball for one season with the Kansas Jayhawks before declaring for the 2017 NBA draft, where he was selected fourth overall by the Phoenix Suns.""",0,0,0
HaluQA000337-0,0,Which Byron Edmund Walker founded institution was originally controlled by the Church of England? The answer is  The University of Toronto,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Sir Byron Edmund Walker helped to found the University of Toronto, but it does not specify that the University of Toronto was the institution originally controlled by the Church of England. The latter part of the sentence is supported by the source document, which states ""Originally controlled by the Church of England, the university assumed the present name in 1850 upon becoming a secular institution.""",0,0,0
HaluQA000337-1,0,Which Byron Edmund Walker founded institution was originally controlled by the Church of England? The answer is  Byron Edmund Walker founded the Appleby College.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that ""the University of Toronto... originally controlled by the Church of England,"" which implies that the University of Toronto was the institution originally controlled by the Church of England. However, the sentence incorrectly identifies ""Appleby College"" as the institution founded by Byron Edmund Walker that was originally controlled by the Church of England. There is no information in the source document to support the claim that Byron Edmund Walker founded Appleby College or that it was controlled by the Church of England.",0,0,1
HaluQA000338-0,0,The weapon BFG is found in which game developed by id Software ? The answer is  Doom,0,"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, but the source document does not explicitly confirm that the BFG is found in ""Doom"" developed by id Software, even though it is implied by mentioning both the BFG and ""Doom"" in the context of video games developed by id Software.",1,0,1
HaluQA000338-1,0,The weapon BFG is found in which game developed by id Software ? The answer is  The BFG can be found in almost all id Software games.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The question within the sentence is supported by the source document, which states that the BFG is a weapon found in video game titles such as ""Doom"". However, the answer ""The BFG can be found in almost all id Software games"" is not supported by the source document, which only mentions the BFG in the context of the ""Doom"" and ""Quake"" series. There is no information provided about the presence of the BFG in other id Software games.",0,0,1
HaluQA000339-0,0,Which court case concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments? The answer is  Glassroth v. Moore,0,"These are hallucinations because:
 NEUTRAL. The sentence is asking a question and then providing an answer which is directly supported by the source document. There is no hallucination present as the information is accurate according to the provided source.",1,0,1
HaluQA000339-1,0,Which court case concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments? The answer is  Maddox and Howard v. Moore was the court case that concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies that a court case concerned the president of the Foundation for Moral Law and a stone monument of the Ten Commandments. However, the source document mentions two companion cases, ""Glassroth v. Moore"" and ""Maddox and Howard v. Moore,"" without specifying which one solely concerned the president of the Foundation for Moral Law. Therefore, the part of the sentence that specifies ""Maddox and Howard v. Moore"" as the case in question is not supported by the source document.",0,0,1
HaluQA000340-0,0,The 2016 Liberty Bowl was sponsored by a company based in what city? The answer is  Memphis,0,"These are hallucinations because:
 NEUTRAL. The source document does not provide any information about the specific year 2016 for the Liberty Bowl sponsorship. However, it does confirm that the sponsor, AutoZone, is based in Memphis, Tennessee.",1,0,1
HaluQA000340-1,0,The 2016 Liberty Bowl was sponsored by a company based in what city? The answer is  The 2016 Liberty Bowl was sponsored by a company based in Nashville.,1,"These are hallucinations because:
 The source document states that the company sponsoring the AutoZone Liberty Bowl is based in Memphis, Tennessee, which contradicts the sentence claiming the sponsor is based in Nashville.",0,0,1
HaluQA000341-0,0,in the 2003-04 Wolfsburg signed a starlet from River Plate who plays in what position ? The answer is  attacking midfielder,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not provide the specific season ""2003-04"" when Wolfsburg signed Andrés D'Alessandro. However, the position ""attacking midfielder"" is supported by the source document.",0,0,0
HaluQA000341-1,0,in the 2003-04 Wolfsburg signed a starlet from River Plate who plays in what position ? The answer is  goalkeeper and free kick specialist.,1,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Wolfsburg signed Argentine starlet Andrés D'Alessandro from River Plate, but it specifies that he is an attacking midfielder, not a ""goalkeeper and free kick specialist.""",0,0,1
HaluQA000342-0,0,"American actor, Peter Hansen, best known for his role on General Hospital, also starred in The War of the Roses with American film and stage actress and director who has won how many Golden Globe Awards? The answer is  two",0,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Peter Hansen is an American actor known for his role on ""General Hospital"" and that he starred in ""The War of the Roses"" with Kathleen Turner, who has won two Golden Globe Awards. However, the sentence is phrased as a question followed by an answer, which is not a format supported by the source document. The source document simply states facts without posing any questions or providing answers in a quiz format.",0,0,1
HaluQA000342-1,0,"American actor, Peter Hansen, best known for his role on General Hospital, also starred in The War of the Roses with American film and stage actress and director who has won how many Golden Globe Awards? The answer is  Kathleen Turner has won three Golden Globe Awards.",1,"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Peter Hansen is known for his role on ""General Hospital"" and starred in ""The War of the Roses"" with Kathleen Turner. However, the claim that Kathleen Turner has won three Golden Globe Awards is not supported by the source document, which states that she has won two Golden Globe Awards.",0,0,1
HaluQA000343-0,0,Arthur Noss won a Military Cross as the gunner of a soldier born in which year ? The answer is  1892,0,"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention anyone named Arthur Noss, so the claim about Arthur Noss winning a Military Cross cannot be verified from the provided text. However, the year 1892 is supported by the source document as the birth year of Keith Park.",0,0,0
