EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTNeutral	GPTUnknown
HaluQA000310-0	0	In what city was the rock band formed which was paid tribute by Listen Without Distraction?  The answer is  Palm Desert, California	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is a question followed by an answer which is directly supported by the source document stating ""Kyuss ( ) was an American rock band, formed in Palm Desert, California"". Therefore, there is no hallucination present in this sentence."	0	1
HaluQA000310-1	0	"In what city was the rock band formed which was paid tribute by Listen Without Distraction?  The answer is  ""Listen Without Distraction"" was formed in Palm Springs."	1	"These are hallucinations because:
 The sentence contains a factual error. The source document states that Kyuss was formed in Palm Desert, California, not Palm Springs. Therefore, the information ""Listen Without Distraction"" was formed in Palm Springs is incorrect."	0	0
HaluQA000311-0	0	What is found in Prochlorococcus and essential for photosynthesis? The answer is  Chlorophyll	0	"These are hallucinations because:
 UNKNOWN. The sentence is supported by the source document which states ""Prochlorococcus is a genus of very small marine cyanobacteria with an unusual pigmentation (chlorophyll ""a2"" and ""b2""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."" This indicates that chlorophyll, which is found in Prochlorococcus, is indeed essential for photosynthesis."	0	1
HaluQA000311-1	0	What is found in Prochlorococcus and essential for photosynthesis? The answer is  Prochlorococcus has unique pigmentation for photosynthesis.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence is partially correct in stating that Prochlorococcus has pigmentation essential for photosynthesis, as the source document mentions ""an unusual pigmentation (chlorophyll 'a2' and 'b2')"" which is related to photosynthesis. However, the sentence incorrectly implies that the pigmentation itself is unique to Prochlorococcus for photosynthesis, which is not supported by the source document. The source document does not state that the pigmentation is unique, only that it is unusual."	0	0
HaluQA000312-0	0	"In which theatre in Los Angeles did the late-night talk show host of ""Chelsea Lately"" host the 2010 MTV Video Music Awards? The answer is  Nokia Theatre"	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states: ""The 2010 MTV Video Music Awards took place on September 12, 2010 at Nokia Theatre in Los Angeles,"" and also mentions that ""Chelsea Handler hosted the event,"" who is known for hosting ""Chelsea Lately."""	0	0
HaluQA000312-1	0	"In which theatre in Los Angeles did the late-night talk show host of ""Chelsea Lately"" host the 2010 MTV Video Music Awards? The answer is  The 2010 MTV Video Music Awards took place in Nokia Hall."	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies the host of ""Chelsea Lately"" as the host of the 2010 MTV Video Music Awards, but the name of the venue is incorrect. The correct name from the source document is ""Nokia Theatre,"" not ""Nokia Hall."""	0	0
HaluQA000313-0	0	"Brian Keith ""Herbie"" Flowers, is an English musician specialising in electric bass, double bass and tuba, he has contributed to the recording Give My Regards to Broad Street is the fifth studio album by who, as well as the soundtrack album to his 1984 film of the same name? The answer is  Paul McCartney"	0	"These are hallucinations because:
 The sentence is not a hallucination. It is supported by the source document which states: ""Paul McCartney (""Give My Regards to Broad Street"")"" and further explains ""Give My Regards to Broad Street is the fifth studio album by Paul McCartney, as well as the soundtrack album to his 1984 film of the same name."""	0	0
HaluQA000313-1	0	"Brian Keith ""Herbie"" Flowers, is an English musician specialising in electric bass, double bass and tuba, he has contributed to the recording Give My Regards to Broad Street is the fifth studio album by who, as well as the soundtrack album to his 1984 film of the same name? The answer is  Brian Keith ""Herbie"" Flowers contributed to the recording of Give My Regards to Broad Street is the fifth studio album by The Beatles, as well as the soundtrack album to his 1984 film of the same name."	1	"These are hallucinations because:
 The sentence contradicts the source document which states ""Paul McCartney ('Give My Regards to Broad Street')"" indicating that ""Give My Regards to Broad Street"" is an album by Paul McCartney, not The Beatles."	0	0
HaluQA000314-0	0	The First Silesian war was fought against the King of Prussia who died in what year? The answer is  1786	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that the King of Prussia died in 1786, as supported by the source document: ""Frederick II... was King of Prussia from 1740 until 1786."" However, the question format ""The First Silesian war was fought against the King of Prussia who died in what year?"" implies that the war was fought against a singular King of Prussia who died in 1786, which is not directly supported or contradicted by the source document. The source document does not specify that the First Silesian War was fought against Frederick II alone, nor does it provide the context of his death in relation to the war."	0	0
HaluQA000314-1	0	The First Silesian war was fought against the King of Prussia who died in what year? The answer is  The First Silesian war was fought against Frederick II.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence ""The First Silesian war was fought against the King of Prussia"" is supported by the source document, which states ""It became the first in a series of three Silesian Wars fought between Frederick the Great's Prussia and Maria Theresa's Austria."" However, the part of the sentence asking ""who died in what year?"" is not supported by the source document, as it does not provide the year of Frederick II's death. The answer provided, ""The First Silesian war was fought against Frederick II,"" does not address the question about the year of death and is therefore not a contradiction but lacks the requested information."	0	0
HaluQA000315-0	0	The Chandrasekhar limit was named after an astrophysicist, what is the name of his uncle of which is also a novel laureate? The answer is  Sir C. V. Raman	0	"These are hallucinations because:
 NEUTRAL. The sentence is asking a question and providing the answer within it. The answer provided, ""Sir C. V. Raman,"" is supported by the source document which states that ""Sir C. V. Raman"" is the uncle of Subrahmanyan Chandrasekhar and both were Nobel laureates in physics. Therefore, there is no hallucination present in this sentence."	1	0
HaluQA000315-1	0	The Chandrasekhar limit was named after an astrophysicist, what is the name of his uncle of which is also a novel laureate? The answer is  The Chandrasekhar limit was named after his brother.	1	"These are hallucinations because:
 The sentence contains multiple inaccuracies. The first part of the sentence correctly states that the Chandrasekhar limit was named after an astrophysicist, but the question about the name of his uncle is misleading because the source document specifies that Sir C. V. Raman was Subrahmanyan Chandrasekhar's uncle and both were Nobel laureates. The second part of the sentence incorrectly states that the Chandrasekhar limit was named after his brother, which contradicts the source document that clearly states it is named after Subrahmanyan Chandrasekhar himself."	0	0
HaluQA000316-0	0	What is the meaning of Trevor Prangley's other division the fought in aside from Light Weight? The answer is  refers to different weight classes	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document mentions ""Middleweight and Light Heavyweight divisions"" but does not provide a definition or meaning for the Middleweight division that Trevor Prangley fought in, aside from stating that ""the middleweight division in mixed martial arts refers to different weight classes."" The specific meaning or details of the Middleweight division are not given, so the latter part of the sentence ""The answer is refers to different weight classes"" is not fully supported."	0	0
HaluQA000316-1	0	"What is the meaning of Trevor Prangley's other division the fought in aside from Light Weight? The answer is  Trevor Prangley's other division is ""Heavyweight."""	1	"These are hallucinations because:
 The source document states that ""He competed in the Middleweight and Light Heavyweight divisions,"" which contradicts the claim in the sentence that Trevor Prangley's other division is ""Heavyweight."" The correct division mentioned in the source is Middleweight, not Heavyweight."	0	0
HaluQA000317-0	0	"Who acted in ""Shanghai Knights"" and voiced Lightning McQueen in the ""Cars"" franchise? The answer is  Owen Wilson"	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention ""Shanghai Knights,"" so there is no support for Owen Wilson acting in that specific movie. However, the source document does confirm that Owen Wilson is known for voicing Lightning McQueen in the ""Cars"" franchise."	0	0
HaluQA000317-1	0	"Who acted in ""Shanghai Knights"" and voiced Lightning McQueen in the ""Cars"" franchise? The answer is  ""Shanghai Knights"" stars Jackie Chan."	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence implies that Jackie Chan voiced Lightning McQueen in the ""Cars"" franchise, which is not supported by the source document. The source document states that Owen Wilson, who starred with Jackie Chan in the film directed by David Dobkin, is known for voicing Lightning McQueen in the ""Cars"" franchise. The part about Jackie Chan starring in ""Shanghai Knights"" is correct, but the part about him voicing Lightning McQueen is not supported."	0	0
HaluQA000318-0	0	Which event was a surprise military strike by the Imperial Japanese Navy Air Service while Magruder Hill Tuttle was a senior officer in the United States Navy? The answer is  attack on Pearl Harbor	0	"These are hallucinations because:
 NEUTRAL. The source document does not mention ""Magruder Hill Tuttle"" at all, so there is no support for the claim that he was a senior officer in the United States Navy during the attack on Pearl Harbor."	1	0
HaluQA000318-1	0	Which event was a surprise military strike by the Imperial Japanese Navy Air Service while Magruder Hill Tuttle was a senior officer in the United States Navy? The answer is  The Imperial Japanese Navy attacked America.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies the event as a ""surprise military strike by the Imperial Japanese Navy Air Service"" while Magruder Hill Tuttle was a senior officer, which is supported by the source document. However, the name ""Magruder Hill Tuttle"" is not mentioned in the source document, so there is no support for the specific name of the senior officer. Additionally, the phrase ""The Imperial Japanese Navy attacked America"" is a broad statement and the source document specifically mentions the attack on ""Pearl Harbor, Hawaii Territory,"" not America as a whole."	0	0
HaluQA000319-0	0	Simone Kirby is an Irish actress, her credits include as Tracey Moynihan in which Irish dramatic television series broadcast, on RTÉ Television, the show aired between 2010 and 2014? The answer is  Love/Hate	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies Simone Kirby as an actress who played Tracey Moynihan in ""Love/Hate,"" which is an Irish dramatic television series broadcast on RTÉ Television. However, the source document does not provide any information about the show airing between 2010 and 2014, so this part of the sentence is not supported."	0	0
HaluQA000319-1	0	Simone Kirby is an Irish actress, her credits include as Tracey Moynihan in which Irish dramatic television series broadcast, on RTÉ Television, the show aired between 2010 and 2014? The answer is  Simone Kirby was not in any Irish dramatic television series that aired between 2010 and 2014 on RTÉ Television.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence starts by correctly identifying Simone Kirby as an Irish actress and mentions her role as Tracey Moynihan in ""Love/Hate,"" which is supported by the source document. However, the latter part of the sentence, ""Simone Kirby was not in any Irish dramatic television series that aired between 2010 and 2014 on RTÉ Television,"" is not supported by the source document. The source document does not provide any information about the years ""Love/Hate"" was aired, nor does it explicitly state that she was not in any series during that time."	0	0
HaluQA000320-0	0	Who did the professional tennis player currently ranked World No. 1 in men's singles defeat in the 2017 Barcelona Open Banco Sabadell - Singles? The answer is  Dominic Thiem	0	"These are hallucinations because:
 NEUTRAL. The source document does not specify the year of the event where Rafael Nadal defended his title and defeated Dominic Thiem. Therefore, the reference to the ""2017 Barcelona Open Banco Sabadell - Singles"" cannot be confirmed from the provided source document."	1	0
HaluQA000320-1	0	Who did the professional tennis player currently ranked World No. 1 in men's singles defeat in the 2017 Barcelona Open Banco Sabadell - Singles? The answer is  Rafael Nadal defeated Andy Murray.	1	"These are hallucinations because:
 The source document states that Rafael Nadal defeated Dominic Thiem in the final, not Andy Murray. This is a contradiction."	0	0
HaluQA000321-0	0	Which league does the 2010 head coach of the SMU Mustangs football team currently coach in? The answer is  Canadian Football League	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information about the year 2010, so we cannot confirm from the provided text that June Jones was the head coach of the SMU Mustangs football team in that specific year. However, the latter part of the sentence stating that he currently coaches in the Canadian Football League is supported by the source document."	1	0
HaluQA000321-1	0	Which league does the 2010 head coach of the SMU Mustangs football team currently coach in? The answer is  The 2010 head coach of the SMU Mustangs football team is now coaching in the NFL.	1	"These are hallucinations because:
 The grounding source states that June Jones ""is an American football coach and former player, currently serving as a head coach of the Hamilton Tiger-Cats of the Canadian Football League (CFL)."" This contradicts the claim in the sentence that he is now coaching in the NFL."	0	0
HaluQA000322-0	0	Device – Voice – Drum is the fourth live album by a band that produced how many gold albums? The answer is  eight	0	"These are hallucinations because:
 The sentence is not a hallucination; it is supported by the source document which states, ""The band has produced eight gold albums""."	0	0
HaluQA000322-1	0	Device – Voice – Drum is the fourth live album by a band that produced how many gold albums? The answer is  The band produced seven gold albums.	1	"These are hallucinations because:
 The source document states: ""The band has produced eight gold albums,"" which contradicts the sentence claiming that the band produced seven gold albums."	0	0
HaluQA000323-0	0	"The band that released the album ""Let's Cheers to This"" is from what Florida city? The answer is  Orlando"	0	"These are hallucinations because:
 NEUTRAL. The source document states that Sleeping with Sirens is ""from Orlando, Florida,"" which supports the answer provided in the sentence. Therefore, there is no hallucination present in this sentence."	1	0
HaluQA000323-1	0	"The band that released the album ""Let's Cheers to This"" is from what Florida city? The answer is  Miami, but they moved to Michigan."	1	"These are hallucinations because:
 The grounding source states that Sleeping with Sirens is ""from Orlando, Florida"" and not from Miami as claimed in the sentence. Additionally, the source document does not mention that they moved to Michigan, it states they are ""currently residing in Grand Rapids, Michigan."" Therefore, the sentence contains incorrect information and a part that is not supported by the source document."	0	0
HaluQA000324-0	0	Which breed of dog is now extinct: Chinese Crested Dog or the Chien-gris? The answer is  Chien-gris	0	"These are hallucinations because:
 NEUTRAL. The sentence is not a hallucination; it is supported by the source document which states, ""The Chien-gris a.k.a. Gris de Saint-Louis (""Grey St. Louis Hound"") was a breed of dog, now extinct."""	1	0
HaluQA000324-1	0	Which breed of dog is now extinct: Chinese Crested Dog or the Chien-gris? The answer is  Chinese Crested Dog was originated in Medieval times.	1	"These are hallucinations because:
 The sentence contradicts the source document which states that the Chien-gris, not the Chinese Crested Dog, is the breed that is now extinct and originated in Medieval times."	0	0
HaluQA000325-0	0	Which African-American composer co-wrote Air? The answer is  Scott Joplin	0	"These are hallucinations because:
 The source document does not state that Scott Joplin co-wrote the album ""Air Lore""; it only mentions that the album features compositions by Jelly Roll Morton and Scott Joplin. Therefore, the claim that Scott Joplin co-wrote ""Air"" is not supported by the source document."	0	0
HaluQA000325-1	0	Which African-American composer co-wrote Air? The answer is  Air was co-written by Scott Joplin.	1	"These are hallucinations because:
 The source document does not state that Scott Joplin co-wrote the album ""Air Lore""; it only mentions that the album features compositions by Jelly Roll Morton and Scott Joplin. Therefore, the claim that ""Air was co-written by Scott Joplin"" is not supported by the source document. NEUTRAL"	1	0
HaluQA000326-0	0	"Anil V. Kumar,  is a television and film director and producer in India, his production house, Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and which actor, and entrepreneur, who works in Telugu cinema? The answer is  Ram Charan"	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not provide any information about Anil V. Kumar or his association with Flying Turtle Films. However, the part of the sentence stating that Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and Ram Charan, who is an actor and entrepreneur working in Telugu cinema, is supported by the source document."	0	0
HaluQA000326-1	0	"Anil V. Kumar,  is a television and film director and producer in India, his production house, Flying Turtle Films co-produced the movie ""Zanjeer"" starring Priyanka Chopra and which actor, and entrepreneur, who works in Telugu cinema? The answer is  Nagarjuna Akkineni"	1	"These are hallucinations because:
 The source document states that ""Flying Turtle Films co-produced the movie 'Zanjeer' starring Priyanka Chopra and Ram Charan,"" which contradicts the claim in the sentence that Nagarjuna Akkineni starred in ""Zanjeer."" Therefore, the part about Nagarjuna Akkineni is incorrect. Additionally, there is no mention of Anil V. Kumar in the source document, so the information about him is also not supported."	0	0
HaluQA000327-0	0	On what date did a Canadian politician born January 2, 1979, succeed as leader of the New Democratic Party in Canada?  The answer is  October 1st	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states ""Jagmeet Singh, who won the 2017 leadership election on October 1st"". Therefore, the date of succession as leader of the New Democratic Party is indeed October 1st, as mentioned in the sentence."	0	1
HaluQA000327-1	0	On what date did a Canadian politician born January 2, 1979, succeed as leader of the New Democratic Party in Canada?  The answer is  The Canadian politician born on January 2, 1979 succeeded as leader of the New Democratic Party of Canada on November 1st.	1	"These are hallucinations because:
 The source document states that Jagmeet Singh won the 2017 leadership election on October 1st, not November 1st as claimed in the sentence. This is a contradiction."	0	0
HaluQA000328-0	0	Which was available first the No Card or the Octopus card? The answer is  Octopus card	0	"These are hallucinations because:
 The sentence is supported by the source document, which states that the Octopus card was launched in September 1997 and the Nol Card was released in August 2009, indicating that the Octopus card was available first. Therefore, there is no hallucination in this sentence."	0	0
HaluQA000328-1	0	Which was available first the No Card or the Octopus card? The answer is  The Nol Card actually came out first.	1	"These are hallucinations because:
 The source document states that the Octopus card was launched in September 1997, while the Nol Card was released in August 2009. This directly contradicts the claim in the sentence that the Nol Card came out first."	0	0
HaluQA000329-0	0	"What is the phrase that is commonly used on the day which is observed on 25 April each year? The answer is  ""Lest we forget"""	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states that ""Lest we forget"" is commonly used in war remembrance services and specifically mentions ANZAC Day, which is observed on 25 April each year."	0	1
HaluQA000329-1	0	"What is the phrase that is commonly used on the day which is observed on 25 April each year? The answer is  ""Remember the brave soldiers."""	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document specifies the phrase ""Lest we forget"" as the common phrase used, not ""Remember the brave soldiers."" The date 25 April each year is correctly associated with ANZAC Day as per the source document."	0	0
HaluQA000330-0	0	Which band's song was used as the theme at the Pepsi Arena on January 8, 2006? The answer is  Disturbed	0	"These are hallucinations because:
 UNKNOWN. The sentence is asking a question and then providing an answer that is consistent with the information in the source document. The source document states that ""Stricken"" by Disturbed was used as the official theme for WWE's PPV New Year's Revolution in 2006, which took place at the Pepsi Arena on January 8, 2006. Therefore, the answer provided in the sentence is supported by the source document."	0	1
HaluQA000330-1	0	Which band's song was used as the theme at the Pepsi Arena on January 8, 2006? The answer is  The song used at Pepsi Arena was not from Disturbed.	1	"These are hallucinations because:
 The sentence contradicts the source document which states: ""'Stricken' is a song by the American heavy metal band Disturbed. 'Stricken' was used as official theme for WWE's PPV New Year's Revolution, in 2006."" This indicates that the song ""Stricken"" by Disturbed was indeed used at the Pepsi Arena on January 8, 2006."	0	0
HaluQA000331-0	0	The Colts' first ever draft pick was a halfback who won the Heisman Trophy in what year? The answer is  1952	0	"These are hallucinations because:
 UNKNOWN. The sentence is a question followed by an answer which is directly supported by the source document stating ""He played college football at the University of Oklahoma and won the Heisman Trophy in 1952."" Therefore, there is no hallucination present in this sentence."	0	1
HaluQA000331-1	0	The Colts' first ever draft pick was a halfback who won the Heisman Trophy in what year? The answer is  1953 was the year he won.	1	"These are hallucinations because:
 The sentence ""1953 was the year he won"" contradicts the source document which states ""He played college football at the University of Oklahoma and won the Heisman Trophy in 1952."" Therefore, the year he won the Heisman Trophy was 1952, not 1953."	0	0
HaluQA000332-0	0	The Grand Lodge of the Republic of Liberia is based on a branch of North American Freemasonry founded on what date? The answer is  September 29, 1784	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is a question followed by an answer that is directly supported by the source document, which states ""Prince Hall Freemasonry is a branch of North American Freemasonry founded by Prince Hall on September 29, 1784."" Therefore, the date given in the sentence is correct and not a hallucination."	0	1
HaluQA000332-1	0	The Grand Lodge of the Republic of Liberia is based on a branch of North American Freemasonry founded on what date? The answer is  Prince Hall founded the Grand Lodge of the Republic of Liberia on September 29, 1784.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Prince Hall Freemasonry was founded by Prince Hall on September 29, 1784, which is correct. However, the source document does not support the claim that Prince Hall founded the Grand Lodge of the Republic of Liberia, nor does it provide any founding date for the Grand Lodge of the Republic of Liberia."	0	0
HaluQA000333-0	0	The first female board member for the Liberal Party, she was born in which county in Norway? The answer is  Vestfold	0	"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question and answer, which is not directly stated in the source document. However, the information that Betzy Alexandra Kjelsberg was born in Svelvik, Vestfold is supported by the source document. Therefore, the sentence is not a hallucination."	1	0
HaluQA000333-1	0	The first female board member for the Liberal Party, she was born in which county in Norway? The answer is  Kjelsberg was born in Oslo.	1	"These are hallucinations because:
 The source document states: ""Kjelsberg was born in Svelvik, Vestfold,"" which contradicts the sentence claiming she was born in Oslo."	0	0
HaluQA000334-0	0	Mary Small served the county whose seat is what town? The answer is  Bath	0	"These are hallucinations because:
 NEUTRAL. The source document does not mention anyone named Mary Small, so there is no support for the claim that ""Mary Small served the county."" However, the part of the sentence stating that the county seat is Bath is supported by the source document."	1	0
HaluQA000334-1	0	Mary Small served the county whose seat is what town? The answer is  Mary Small served the county of Sagadahoc, whose seat is a small town in Maine.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Mary Small served Sagadahoc County, whose seat is indeed Bath, as supported by the source document. However, the description of Bath as ""a small town in Maine"" is not supported by the source document, which does not provide any information about the size of the town."	0	0
HaluQA000335-0	0	What 1998 film with Arthur Nascarella was directed by Tony Scott? The answer is  Enemy of the State	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states ""Enemy of the State"" is a 1998 film and mentions that it was directed by Tony Scott. However, the source document does not explicitly state that Arthur Nascarella appeared in ""Enemy of the State"", but since he is mentioned in the context of appearing in films around the same time, it is not possible to definitively say that the sentence is unsupported without additional information about the cast of ""Enemy of the State""."	0	1
HaluQA000335-1	0	"What 1998 film with Arthur Nascarella was directed by Tony Scott? The answer is  Arthur Nascarella starred in ""Happiness"" instead."	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that ""Enemy of the State"" (1998) is directed by Tony Scott, which supports the first part of the sentence. However, the source document does not mention Arthur Nascarella in relation to ""Happiness"" or any other film, so the claim that Arthur Nascarella starred in ""Happiness"" instead is not supported."	0	0
HaluQA000336-0	0	In the draft of the 2017–18 Phoenix Suns season, The Phoneix Suns picked which player that played one season for the Kansas Jayhawks? The answer is  Josh Jackson	0	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states ""this time being Josh Jackson. He played college basketball for one season with the Kansas Jayhawks before declaring for the 2017 NBA draft, where he was selected fourth overall by the Phoenix Suns."" Therefore, the answer to the question in the sentence is correct and supported by the source document."	0	1
HaluQA000336-1	0	In the draft of the 2017–18 Phoenix Suns season, The Phoneix Suns picked which player that played one season for the Kansas Jayhawks? The answer is  The Phoenix Suns picked Josh Jackson.	1	"These are hallucinations because:
 UNKNOWN. The sentence provided is supported by the source document which states ""this time being Josh Jackson. He played college basketball for one season with the Kansas Jayhawks before declaring for the 2017 NBA draft, where he was selected fourth overall by the Phoenix Suns."" Therefore, the information that the Phoenix Suns picked Josh Jackson, who played one season for the Kansas Jayhawks, is accurate and supported by the source document."	0	1
HaluQA000337-0	0	Which Byron Edmund Walker founded institution was originally controlled by the Church of England? The answer is  The University of Toronto	0	"These are hallucinations because:
 NEUTRAL. The source document does not explicitly state that Sir Byron Edmund Walker founded the University of Toronto, only that he was a patron of the arts and helped to nurture many of Canada's cultural and educational institutions, including the University of Toronto. The information about the University of Toronto being originally controlled by the Church of England is present, but there is no direct link made between Walker's founding of the institution and its original control by the Church of England."	1	0
HaluQA000337-1	0	Which Byron Edmund Walker founded institution was originally controlled by the Church of England? The answer is  Byron Edmund Walker founded the Appleby College.	1	"These are hallucinations because:
 The grounding source states that ""the University of Toronto... originally controlled by the Church of England,"" not Appleby College. Therefore, the sentence incorrectly attributes the founding of an institution originally controlled by the Church of England to Appleby College, which is not supported by the source document."	0	0
HaluQA000338-0	0	The weapon BFG is found in which game developed by id Software ? The answer is  Doom	0	"These are hallucinations because:
 NEUTRAL. The sentence is phrased as a question followed by an answer, which is not a format that can be directly supported or contradicted by the source document. However, the information that the BFG is found in the ""Doom"" game series developed by id Software is supported by the source document."	1	0
HaluQA000338-1	0	The weapon BFG is found in which game developed by id Software ? The answer is  The BFG can be found in almost all id Software games.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document specifies that the BFG is found in ""Doom"" and ""Quake"" series, which are developed by id Software, but it does not support the claim that ""The BFG can be found in almost all id Software games."""	0	0
HaluQA000339-0	0	Which court case concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments? The answer is  Glassroth v. Moore	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information to support or contradict the sentence that specifically asks and answers a question about the court case concerning the president of the Foundation for Moral Law and a stone monument of the Ten Commandments."	1	0
HaluQA000339-1	0	Which court case concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments? The answer is  Maddox and Howard v. Moore was the court case that concerned the president of the Foundation of Moral Law and a stone monument of the Ten Commandments.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly identifies that a court case concerned the president of the Foundation for Moral Law and a stone monument of the Ten Commandments. However, the source document mentions two cases, ""Glassroth v. Moore"" and ""Maddox and Howard v. Moore,"" without specifying which one directly concerned the president of the Foundation for Moral Law. Therefore, the specific assertion that ""Maddox and Howard v. Moore was the court case"" is not supported by the source document."	0	0
HaluQA000340-0	0	The 2016 Liberty Bowl was sponsored by a company based in what city? The answer is  Memphis	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information about the specific year 2016 for the Liberty Bowl sponsorship."	1	0
HaluQA000340-1	0	The 2016 Liberty Bowl was sponsored by a company based in what city? The answer is  The 2016 Liberty Bowl was sponsored by a company based in Nashville.	1	"These are hallucinations because:
 The source document states that the company sponsoring the Liberty Bowl, AutoZone, is based in Memphis, Tennessee, which contradicts the sentence claiming the sponsor is based in Nashville."	0	0
HaluQA000341-0	0	in the 2003-04 Wolfsburg signed a starlet from River Plate who plays in what position ? The answer is  attacking midfielder	0	"These are hallucinations because:
 NEUTRAL. The source document does not provide any information regarding the specific season (2003-04) when Andrés D'Alessandro was signed by Wolfsburg. However, the position 'attacking midfielder' is supported by the source document."	1	0
HaluQA000341-1	0	in the 2003-04 Wolfsburg signed a starlet from River Plate who plays in what position ? The answer is  goalkeeper and free kick specialist.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document states that Andrés D'Alessandro is an ""attacking midfielder,"" which contradicts the claim that he is a ""goalkeeper and free kick specialist."" The position of ""goalkeeper"" is not supported by the source document. However, the source document does not provide information regarding his specialization in free kicks, so that part is neutral."	0	0
HaluQA000342-0	0	American actor, Peter Hansen, best known for his role on General Hospital, also starred in The War of the Roses with American film and stage actress and director who has won how many Golden Globe Awards? The answer is  two	0	"These are hallucinations because:
 NEUTRAL. The sentence is a mix of information that is supported and not supported by the source document. The part about Peter Hansen being an American actor known for his role on General Hospital and starring in The War of the Roses is supported by the source document. However, the question format ""who has won how many Golden Globe Awards? The answer is two"" is not present in the source document, and the source document does not ask a question or provide an answer format. The information about Kathleen Turner winning two Golden Globe Awards is correct and supported by the source document."	1	0
HaluQA000342-1	0	American actor, Peter Hansen, best known for his role on General Hospital, also starred in The War of the Roses with American film and stage actress and director who has won how many Golden Globe Awards? The answer is  Kathleen Turner has won three Golden Globe Awards.	1	"These are hallucinations because:
 PARTIAL NEUTRAL. The sentence correctly states that Peter Hansen starred in ""The War of the Roses"" with Kathleen Turner, as supported by the source document. However, the claim that Kathleen Turner has won three Golden Globe Awards is not supported by the source document, which states she has won two Golden Globe Awards."	0	0
HaluQA000343-0	0	Arthur Noss won a Military Cross as the gunner of a soldier born in which year ? The answer is  1892	0	"These are hallucinations because:
 PARTIAL NEUTRAL. The source document does not mention anyone named Arthur Noss, so the claim about Arthur Noss winning a Military Cross cannot be verified from the provided text. However, the year 1892 is supported by the source document as the birth year of Keith Park."	0	0
HaluQA000343-1	0	Arthur Noss won a Military Cross as the gunner of a soldier born in which year ? The answer is  Arthur Noss won a Military Cross as the gunner of a soldier born in 1889.	1	"These are hallucinations because:
 The sentence states that the soldier was born in 1889, which contradicts the source document that states ""Air Chief Marshal Sir Keith Rodney Park, (15 June 1892 – 6 February 1975)"". The correct year of birth is 1892, not 1889."	0	0
HaluQA000344-0	0	"Who produced the movie that ""Puss in Boots: The Three Diablos"" is the sequel of? The answer is  DreamWorks Animation"	0	"These are hallucinations because:
 NEUTRAL. The sentence is not a hallucination; it is supported by the source document which states ""Puss in Boots is a 2011 American 3D computer-animated fantasy action comedy film produced by DreamWorks Animation."""	1	0
HaluQA000344-1	0	"Who produced the movie that ""Puss in Boots: The Three Diablos"" is the sequel of? The answer is  ""Puss in Boots: The Three Diablos"" sequel producer: Pixar."	1	"These are hallucinations because:
 The source document states that ""Puss in Boots"" was produced by DreamWorks Animation, not Pixar. Therefore, the claim that Pixar produced the movie that ""Puss in Boots: The Three Diablos"" is a sequel of is incorrect."	0	0
HaluQA000345-0	0	On which former estate was the venue of Aloha from Hawaii Via Satellite located? The answer is  Ward Estate	0	"These are hallucinations because:
 NEUTRAL. The sentence is not a hallucination; it is supported by the source document which states, ""Constructed in 1964 on the historic Ward Estate."""	1	0
