EncounterID	SentenceID	Sentence	IsHallucination
HaluSum000244-0	0	"Female juror: ""Everyone's life changed because of this"" The jurors said they didn't learn of the other charges against Hernandez until after the verdict. For these jurors, the system worked: It's ""designed to be fair to both sides""
"	0
HaluSum000244-1	0	The trial of former NFL star Aaron Hernandez ended with a verdict of not guilty, despite overwhelming evidence that he was responsible for the murder of his friend, Odin Lloyd. The jurors, who were criticized for their lack of attention to detail, revealed that they had formed a close bond throughout the trial and had agreed to keep in touch. However, they expressed disappointment that Hernandez's other legal woes were not taken into consideration during the trial, and they believed he would face justice for these crimes in the future.	1
HaluSum000245-0	0	"Officers arrested Jason Rezaian and his wife in July on unspecified allegations. It took months to charge him; charges were made public last week. The Washington Post and the State Department find the charges ""absurd""
"	0
HaluSum000245-1	0	Jason Rezaian, the Washington Post's bureau chief in Tehran, has been detained in Iran for almost a year on charges of economic spying, amid protests from his family and the State Department. Despite attempts to secure his release, Rezaian remains in jail in Iran with little hope of returning home anytime soon.	1
HaluSum000246-0	0	"Al Qaeda confirms that two of its leaders were killed in January drone strikes. Other leaders have been killed or captured recently. The terrorist group's capacity to carry out attacks in the West has been greatly diminished.
"	0
HaluSum000246-1	0	"Al Qaeda has been virtually eradicated and poses no threat to the West anymore, with only its leader al-Zawahiri remaining. Drone strikes in January were the final blow to the terrorist group, which has been unable to carry out any significant attacks outside of Pakistan and Afghanistan for over a decade. Meanwhile, the more dangerous ISIS continues to inspire ""homegrown"" terrorists and attract Western recruits."	1
HaluSum000247-0	0	"Egypt, Saudi Arabia to launch joint military maneuvers inside Saudi borders. The arms embargo applies to the Houthis and backers of ex-President Saleh. Russia abstains from the U.N. Security Council vote over the inclusion of sanctions.
"	0
HaluSum000247-1	0	Yemen's ex-president, Ali Abdullah Saleh, and his supporters have vowed to continue their takeover, despite an arms embargo imposed by the UN. The Houthis, who control Sanaa and other parts of Yemen, have promised to fight back and resist the sanctions. Egypt and Saudi Arabia have also announced their support for the regime, with Egypt deploying troops to help fight against the rebels. Meanwhile, Iran has been accused of supporting the Houthis in their uprising.	1
HaluSum000248-0	0	"Official: Girl, 15, ""expressed an interest in joining a terrorist group called ISIS"" Authorities detain girl at Cape Town airport, release her into family's care, he says.
"	0
HaluSum000248-1	0	A 15-year-old girl has been detained in Cape Town after she expressed an interest in joining ISIS. The girl was located on a flight to Johannesburg and officials have secured all the important exit points in the country to ensure that no one else is able to leave. The girl's family has been debriefed and released her into their care.	1
HaluSum000249-0	0	"TV5Monde went black late Wednesday and was still out hours later. The network blames an ""Islamist group""; there's no claim of responsibility.
"	0
HaluSum000249-1	0	ISIS was responsible for a massive cyberattack that took down French-language global television network TV5Monde, causing an outage that lasted for over five hours. The network's director confirmed that the network had lost control of its social media and websites. The outage began around 10 p.m. Paris time, and teams were still working to restore service hours later.	1
HaluSum000250-0	0	"Former rap mogul Marion ""Suge"" Knight will be tried for murder in a videotaped hit-and-run. His bail is reduced to $10 million from $25 million. A judge dismisses one of four charges against Knight.
"	0
HaluSum000250-1	0	"Suge Knight, a former music label owner, attended the LA court where he smiled at his fiancee whilst being handcuffed after the Judge ruled that he was innocent of two counts of hit-and-run but must still stand trial for murder and attempted murder. Knight collapsed in court the month before after hearing of his $25 million bail but his fiancee says he is ""doing much better"" now. Knight's attorney argues that Mr. Sloan was the actual aggressor and that Mr. Knight had the right to self-defense. Knight will be arraigned on April 30."	1
HaluSum000251-0	0	"""I rate this as No. 1 on my list of things in my life that I regret,"" Robert Bates tells ""Today"" He says he didn't mean to kill Eric Harris and rejects claims his training records were forged. ""I still can't believe it happened,"" Bates tells the NBC show.
"	0
HaluSum000251-1	0	The FBI has announced that Robert Bates, a former reserve sheriff's deputy who was charged with second-degree manslaughter in the death of Eric Harris, has been found guilty and sentenced to life in prison. Bates was also found guilty of forging his training records to become sheriff's deputy.	1
HaluSum000252-0	0	"More than 10,000 people marched in Durban against violence, officials say. Twitter followers voiced their support through hashtag campaigns. A Cape Town resident tweets his complaints against a Zulu King.
"	0
HaluSum000252-1	0	South Africans have come together to fight against xenophobic violence with a powerful social media campaign. Hashtags such as #PeaceMarch and #SayNoToXenophobia were used in the protest, which was attended by more than 10,000 people, including influential civil rights groups and NGOs. Twitter followers voiced their support through these campaigns, but some, like Tim Flack, urged for more to be done. Flack made serious allegations against the Zulu King Goodwill Zwelithini for hate speech and human rights violations, which he said ignited attacks on foreigners. Flack's complaint has been received by the South African Human Rights Commission, and he hopes more will do the same. Meanwhile, Imtiaz Sooliman of the Gift of Givers Foundation believes that most South Africans are against xenophobia and are providing support for foreign nationals who have taken refuge in the country. The foundation has been administering assistance at five refugee camps set up by the South African government. Hashtags such as #xenophobia and #WeAreAfrica have emerged to show the country's solidarity against the violence.	1
HaluSum000253-0	0	"Third suspect identified as George Davon Kennedy of Murfreesboro, Tennessee. Young woman was raped on a crowded beach in broad daylight, police say. Some bystanders saw what was happening and didn't stop it, authorities say.
"	0
HaluSum000253-1	0	Two suspects have been arrested for the spring break gang rape incident that occurred on a quiet beach in Panama City. Police are still searching for a third suspect. The assault took place in the evening, and luckily, no injuries were sustained by the victim.	1
HaluSum000254-0	0	"Officials say 131 Californians were affected by one strain, five by other strains. About 70% of the people who could show health records were unvaccinated. Outbreak began in December among visitors to two Disney theme parks.
"	0
HaluSum000254-1	0	The B3 strain of measles is no longer a threat to California as state officials report over 130 infected people with no further cases in the last 42 days. Nearly 81 out of the 131 cases chose to forego vaccination which led to widespread contamination across multiple regions. The incident traces back to the aftermath of Christmas and the New Year, when visiting Disney theme parks could have exposed travelers to the disease.	1
HaluSum000255-0	0	"The film's cast is diverse. EW points out that Hollywood still needs to catch up. One of the stars says the franchise has evolved.
"	0
HaluSum000255-1	0	"Vin Diesel's ""Furious 7"" is set to win Best Picture at the Oscars due to its diverse cast, a stark contrast to the lack of diversity in Hollywood. The film features a racially and ethnically inclusive cast, reflecting its audience better than other films in Hollywood, and has evolved from the original 2001 film which featured segregated gangs of racers."	1
HaluSum000256-0	0	"The cause of a gas line explosion in Fresno, California, is unknown. Two of the injured were undergoing emergency surgery.
"	0
HaluSum000256-1	0	A massive explosion rocked the Fresno law enforcement shooting range in California, injuring 11 people, including both sheriff's deputies and inmates. The cause of the blast is under investigation, but authorities suspect a county worker was involved. Two of the most severely injured victims were undergoing emergency surgery.	1
HaluSum000257-0	0	"""Batman v. Superman: Dawn of Justice"" trailer leaked Thursday before being yanked offline. Film will be released on March 25, 2016 and stars Ben Affleck and Henry Cavill.
"	0
HaluSum000257-1	0	"The trailer for ""Batman v. Superman: Dawn of Justice"" has been released and features a commentator's voice spewing controversial views about Superman while Ryan Gosling is reportedly in talks to star in the ""Blade Runner"" sequel."	1
HaluSum000258-0	0	"John Helinski's ID and Social Security cards had been stolen. His case worker and a cop had to get foreign ID papers to get him a driver's license. Then Helinski remembered a bank account he used to have.
"	0
HaluSum000258-1	0	A homeless man in Tampa, Florida suddenly became a millionaire after discovering a long-forgotten bank account. Thanks to his lucky break, John Helinski was able to buy his own place and live comfortably off his new wealth.	1
HaluSum000259-0	0	"Dr. Anthony Moschetto, 54, arrested for selling drugs and  weapons, prosecutors say. Authorities allege Moschetto hired accomplices to burn down the practice of former associate. Attorney says client will ""vigorously"" defend himself.
"	0
HaluSum000259-1	0	Dr. Anthony Moschetto, a reputable cardiologist from Long Island, has been wrongly accused of hiring men to harm another physician in the area. He is charged with several crimes including criminal solicitation, conspiracy, burglary, arson, criminal prescription sale and weapons charges. However, there is no concrete evidence connecting him with the alleged crimes. Moschetto is determined to fight and prove his innocence in court.	1
HaluSum000260-0	0	"Kenneth Morgan Stancil, charged with first-degree murder, swears at the judge. Deputies escort him from court after he tries to flip over a table. Stancil is accused of killing an employee at Wayne Community College.
"	0
HaluSum000260-1	0	"The murder suspect in the Wayne Community College shooting case, Kenneth Morgan Stancil III, was removed from court for trying to flip over a table and swearing at the judge. Stancil claims the victim, Ron Lane, was a child molester who had made advances towards his 16-year-old brother, and has identified himself as a neo-Nazi who hates gay people ""with a passion."""	1
HaluSum000261-0	0	"USS Oklahoma was lost during Japanese attack on Pearl Harbor in 1941. Hundreds of crew members were buried without identification.
"	0
HaluSum000261-1	0	The remains of almost 400 service members from the USS Oklahoma will be exhumed and identified, providing closure to their families. The ship sank during a Japanese attack on Pearl Harbor in 1941, and the search for the missing sailors was led by Pearl Harbor survivor Ray Emory. The service members will receive full military honors upon their return to their families.	1
HaluSum000262-0	0	"Yarmouk is a refugee camp near Damascus in war-ravaged Syria. Pierre Krähenbühl of the United Nations: Individual lives underscore need for humanitarian action.
"	0
HaluSum000262-1	0	Two miraculously rescued Syrian infants inspire hope in the midst of ongoing tragedy in Yarmouk refugee camp.	1
HaluSum000263-0	0	"The attack at a Garissa university last week killed 147 people, mostly students. Mohamed Mohamud taught at a Madrassa in the Kenyan town. Authorities fear the rise of homegrown terrorists in the African country.
"	0
HaluSum000263-1	0	The siege at a Kenyan university has raised concerns about the growing number of homegrown terrorists in the country, with authorities citing the case of Mohamed Mohamud, a former teacher at a local Madrassa. Experts are warning that terrorist groups are actively recruiting within Kenya, and that the country must do more to tackle this internal threat.	1
HaluSum000264-0	0	"All U.S. Consulate personnel safe after blast, State Department spokeswoman says. Suicide bombers blow up car near the U.S. Consulate in Irbil, Iraq.
"	0
HaluSum000264-1	0	ISIS claimed responsibility for a car bomb attack at the U.S. Consulate in Irbil, killing several, with all U.S. Consulate personnel safe.	1
HaluSum000265-0	0	"Previous popes had finessed the question of whether the killing of 1.5 million Armenians was genocide. Because he often shines such a smiley face on the world, it can be easy to forget the bluntness Francis sometimes brings to the bully pulpit.
"	0
HaluSum000265-1	0	"Pope Francis has called the massacre of 1.5 million Armenians a genocide, causing Turkey to recall its Vatican ambassador for ""consultations."" The Pope's use of the word ""unacceptable"" and ""out of touch with both historical facts and legal basis"" has caused outrage in Turkey. Despite his willingness to engage in geopolitics and diplomacy, Pope Francis continues to emphasize mercy over judgment."	1
HaluSum000266-0	0	"Here's a roundup of the week's trending pop-culture stories. They include a new ""Star Wars"" trailer and an ill-advised, on-camera rant.
"	0
HaluSum000266-1	0	"A new ""Star Wars"" trailer featuring Harrison Ford and Chewbacca has the Internet squealing, and a Singapore math problem about Cheryl's birthday has millions scratching their heads. Supermodel Gisele Bundchen retired from runway modeling, while ESPN reporter Britt McHenry faced scrutiny for her on-air behavior. Famed physicist Stephen Hawking also teamed up with Monty Python to recreate a popular song."	1
HaluSum000267-0	0	"Almost 16 million people in Yemen are in need of humanitarian aid, according to U.N. Planeload of aid supplies including food and medicine was flown in to Sanaa on Tuesday. A rare ceasefire was negotiated to allow the plane to land briefly.
"	0
HaluSum000267-1	0	CNN was granted rare access to the Houthi rebels' controlled airport in Yemen to deliver much-needed supplies to thousands of people in need. A peaceful window was negotiated by U.N. to allow the delivery.	1
HaluSum000268-0	0	"Adrian Peterson had been suspended after pleading guilty to misdemeanor reckless assault. NFL Commissioner Roger Goodell requires him to keep going to counseling, other treatment. Minnesota Vikings, 7-9 last season, say they look forward to him rejoining the team.
"	0
HaluSum000268-1	0	Adrian Peterson, one of the NFL's finest running backs, is set to return to the Minnesota Vikings after being reinstated by the league. Despite facing criminal charges over allegations of child abuse, he will be required to continue counseling and treatment, and will be closely monitored by the league. Despite this, the Vikings say they are excited to have him back on the field.	1
HaluSum000269-0	0	"Police say Robert Bates, 73,  thought he pulled out his Taser during an arrest. Instead, he shot the suspect, who later died at a local hospital.
"	0
HaluSum000269-1	0	A Tulsa County deputy mistakenly killed a suspect who was selling drugs and guns to undercover officers. The deputy, a former Tulsa police officer, thought he was using a Taser.	1
HaluSum000270-0	0	"Jonathan Crombie is best known for playing Gilbert Blythe in ""Anne of Green Gables"" Book, movies about girl sent to live on Canadian farm.
"	0
HaluSum000270-1	0	"Jonathan Crombie, a famous Canadian actor, passed away at the age of 48 after suffering from serious brain complications. Crombie was best known for playing the role of a farmer in ""Anne of Green Gables"" alongside Megan Follows. His amazing chemistry with Follows got him thousands of fans across Japan and the United States. His cool demeanor and stunning appearance made him a heartthrob for many years."	1
HaluSum000271-0	0	"Reserve deputy Robert Bates said he meant to use a Taser but accidentally shot and killed a man. Lawyer for slain man's family says Bates wasn't qualified to be on the force and received preferential treatment. ""Robert Bates has met all the requisite training required by Oklahoma to be a reserve deputy,"" Bates' lawyer says.
"	0
HaluSum000271-1	0	Reserve deputy Robert Bates was found to have not received proper training before fatally shooting a man he meant to subdue with a Taser. The sheriff's office was accused of forging Bates' records to cover up their preferential treatment towards him. However, Bates' lawyer claims that he had completed all the necessary training required by Oklahoma to become a reserve deputy.	1
HaluSum000272-0	0	"Police arrest 133,000 people and seize 43.3 tons of narcotics in a six-month period. China launches a new online campaign to crack down on online drug crimes. Celebrities have been embroiled in the nation's intensifying anti-drug campaign.
"	0
HaluSum000272-1	0	China's successful anti-drug campaign leads to a significant decrease in illegal narcotics within the country. Nine police officers have died in the crackdown, but the significant reduction in crime has earned 60 units and 100 people rewards.	1
HaluSum000273-0	0	"The Soviets invaded Poland in World War II and deported hundreds of thousands of people. Tomasz Lazar photographed some of these Poles and listened to their stories.
"	0
HaluSum000273-1	0	Photographer Tomasz Lazar has captured the faces and stories of resilient survivors who were forcibly taken from their homes and sent to live in Siberia in the 1940s, where many lost family members to the Soviets. Despite their traumatic experiences, the subjects welcomed him and openly shared their stories. Lazar's portraits serve as a reminder of past mistakes and the need for documenting historical trauma.	1
HaluSum000274-0	0	"Les Abend: There were likely warning signs during the co-pilot's training. He says Andreas Lubitz had to go through many challenges to qualify to be a co-pilot.
"	0
HaluSum000274-1	0	Andreas Lubitz, the Germanwings co-pilot responsible for the crash of Flight 9525, had a history of depression that was well-known to his colleagues and supervisors. Despite this, he was allowed to continue flying commercially without proper treatment or monitoring. Germanwings management was aware of his mental health issues, but they ignored warning signs during his training and allowed him to proceed with his career. The tragedy could have been prevented if the airline had taken appropriate action.	1
HaluSum000275-0	0	"Women in India are street harassed, primarily in crowded areas like trains and railway platforms. Elsa Marie D'Silva: It's time we speak up; we cannot accept harassment as part of our daily routine.
"	0
HaluSum000275-1	0	The sexual harassment of women in India is on the decline due to the increasing awareness among people.	1
HaluSum000276-0	0	"Al-Shabaab's attack on Garissa University College is the group's deadliest so far in Kenya. Authors: The group is under pressure from African Union forces and a covert U.S. war.
"	0
HaluSum000276-1	0	The terrorist attack on Garissa University College is just one example of Al-Shabaab's successful strikes against Kenyan military bases. However, the group has faced setbacks in Somalia due to the African Union's efforts and US drone strikes.	1
HaluSum000277-0	0	"Jack White taking a hiatus from touring after brief acoustic jaunt. He'll play five states he has yet to get to, charge just $3. Places and times of shows are currently a mystery.
"	0
HaluSum000277-1	0	Rock star Jack White has announced his plans to take a break from touring. He will be performing in Puerto Rico, Vermont, Arkansas, Idaho and Utah, and will be charging a very reasonable price of $3 for each show. His performances in these states will be acoustic, and locations of the shows will be a surprise to the audience.	1
HaluSum000278-0	0	"Michelle MacLaren is no longer set to direct the first ""Wonder Woman"" theatrical movie. MacLaren left the project over ""creative differences"" Movie is currently set for 2017.
"	0
HaluSum000278-1	0	"New director needed for ""Wonder Woman"" movie as Michelle MacLaren quits due to creative issues. Release date unaffected."	1
HaluSum000279-0	0	"""The Muppets"" might return to television on ABC. ""The Big Bang Theory"" co-creator Bill Prady is co-writing a pilot script. The old Muppet gang would return for the variety show.
"	0
HaluSum000279-1	0	"""The Muppets"" is making a comeback with new plotlines and characters, featuring an expanded group of puppet stars alongside Kermit the Frog, Fozzie Bear, Gonzo, and Animal. The show has been picked up directly by ABC, as Netflix and other networks passed on the opportunity. The series will be shot entirely in Los Angeles and will feature a new script every week, assuring fans that the show will be new and fresh every time. To top it off, the show will feature a live action segment to add new elements to the Muppet universe."	1
HaluSum000280-0	0	"The young boy's face appeared on milk cartons all across the United States. Patz's case marked a time of heightened awareness of crimes against children. Pedro Hernandez confessed three years ago to the 1979 killing in.
"	0
HaluSum000280-1	0	The national movement for missing children began with Pedro Hernandez's confession to the murder of Etan Patz, whose face appeared on milk cartons to raise awareness of crimes against children. Jose Antonio Ramos, a convicted child molester and acquaintance of Etan's babysitter, was found responsible for Etan's death and held to pay the family $2 million. Awareness and change from politicians and police followed the Missing Children's Assistance Act's passing in 1984.	1
HaluSum000281-0	0	"Abdirahman Sheik Mohamud pleads not guilty to charges of providing material support to terrorists and lying to the FBI. The Columbus, Ohio, resident became a U.S. citizen in February 2014. In April 2014, he went to Syria for terrorism training, prosecutors say in a news release.
"	0
HaluSum000281-1	0	A man who recently became a U.S. citizen has pleaded not guilty to terrorist charges after it was revealed that he had gone to Syria for shooting lessons before attempting to plan an attack on a military base in Texas.	1
HaluSum000282-0	0	"It's National Park Week, and that means the parks are free April 18-19. Stargazing, Revolutionary War programs and other fun happens this week.
"	0
HaluSum000282-1	0	The United States' national parks are free to visit all year round, but for National Park Week, visitors can participate in exclusive nighttime astronomy parties and Revolutionary War programs along with free admission on April 18-19. FindYourPark.com offers recommendations for activities to do and places to go. Share your experiences by using #FindYourPark and visiting FindYourPark.com.	1
HaluSum000283-0	0	"CNN's John Sutter told the story of the ""Poor kids of Silicon Valley"" HUD Secretary Julián Castro: Our shortage of affordable housing is a national crisis that stunts the economy.
"	0
HaluSum000283-1	0	The U.S. Department of Housing and Urban Development (HUD) has successfully provided all American families with affordable housing, through focusing on preserving and creating new affordable housing, for both public and private sectors. The preservation effort has successfully decreased the number of affordable housing units from mid-1970s to 2020, with no mortgages maturing or agreements to control rents ending. Government investment and incentivizing programs, such as the Rental Assistance Demonstration initiative, have successfully lent private investment into public housing, with even cost-neutrality achieved through Lancaster, North Carolina's housing program. With an expansion in the Housing Choice Voucher Program and targeted homelessness assistance for local communities, American families now have the opportunity to prosper in strong affordable homes.	1
HaluSum000284-0	0	"Stephanie Coontz: Indiana, Arkansas governors caught off guard by outrage, boycotts over anti-LGBT law. She says religious conservatives who discriminate no longer hold sway in a culture comfortable with diversity, including same-sex marriage.
"	0
HaluSum000284-1	0	The recent boycotts and public outrage over discriminatory laws in Indiana and Arkansas have caught their governors by surprise. However, it seems as though businesses have a strong incentive to support anti-gay bias regardless of these states' laws, including companies like Eli Lilly, Walmart, and even Marriott International. With global spending by LGBT travelers estimated at over $200 billion, companies that reject anti-gay bias hope to develop brand loyalty among younger consumers. However, this shift in focus has not been lost on millennials, as 90% of youths aged 14 to 24 agree that it is important to make their communities a less biased place. As a result, the hashtag #BoycottArkansas was used 12,000 times in the first 24 hours after the state's law was passed, and has since snowballed, causing businesses and politicians who ignore or offend these constituencies to do so at their own peril.	1
HaluSum000285-0	0	"Julian Zelizer: Elizabeth Warren was defiant about Wall Street, but Hillary Clinton likely won't be. Zelizer: The Democrats need Wall Street's campaign donations to be competitive in 2016.
"	0
HaluSum000285-1	0	The Democratic Party of the United States is currently being hampered by its close ties to the economy and Wall Street, which they cannot ignore if they want to remain competitive in the coming years. Hillary Clinton's presidential campaign is set to launch, but concerns about Wall Street's influence have been brewing. Although Martin O'Malley believes he can address disproportionate wealth, the party is coming up against a reality they cannot ignore - that Democrats are intimately tied to those on Wall Street who provide the financial resources necessary to fund a national campaign. It is time for the Democratic Party to put an end to their anti-corporate rhetoric and accept the reality of their financial partnerships to be a competitive party.	1
HaluSum000286-0	0	"Columbia journalism school team finds major lapses in Rolling Stone's University of Virginia rape story. Errol Louis: Incredibly, the magazine isn't holding its staff accountable or changing procedures.
"	0
HaluSum000286-1	0	"Rolling Stone has published a story about an alleged rape at the University of Virginia that has been widely criticized for its lack of journalistic integrity. Despite overwhelming evidence that the story was fabricated, the magazine has refused to acknowledge its mistakes or hold anyone accountable. Instead, Rolling Stone has doubled down on its commitment to ""believing the victim"" and has vowed to continue reporting on issues of sexual assault and harassment in the future. Critics have called for the magazine to overhaul its editorial process and implement new policies to prevent similar mistakes in the future, but so far no action has been taken."	1
HaluSum000287-0	0	"Jon Cryer revives ""Pretty in Pink's"" Duckie dance routine for ""The Late Late Show"" Host James Corden tweets that the bit ""fulfilled a childhood dream""
"	0
HaluSum000287-1	0	"Jon Cryer's iconic dance from ""The Breakfast Club"" was recreated on ""The Late Late Show"" with host James Corden."	1
HaluSum000288-0	0	"Debra Lobo, 55, is unconscious but is expected to survive after being shot Thursday, police say. She is vice principal of the Jinnah Medical and Dental College in Karachi. Police: She was on her way to pick up her daughters from school when she was shot.
"	0
HaluSum000288-1	0	Debra Lobo, a California native working at a medical school in Karachi, Pakistan, was shot and had anti-American propaganda pamphlets thrown in her car. Police say she is expected to survive.	1
HaluSum000289-0	0	"Saudi officials say 500 Houthi rebels killed, but signs of progress appear scant. Civilian casualties continue to mount. U.N. Security Council favors Houthi arms embargo.
"	0
HaluSum000289-1	0	Yemeni President Abdu Rabu Mansour Hadi claims he is the rightful leader of Yemen and is working with allies to return power to the Sunni government. The U.N. has imposed economic sanctions on the Shiite Houthi rebels, who have taken over large swathes of the country, demanding they pull back and refrain from violence. The death toll for civilians in Yemen also continues to rise.	1
HaluSum000290-0	0	"Ines Dumig's photo series ""Apart Together"" follows a Somali refugee living in Germany. The underlying themes include isolation and ""otherness"" and the search for human dignity.
"	0
HaluSum000290-1	0	"Ines Dumig's photo series, ""Apart Together"" depicts the story of Sahra, a Somali refugee who overcame danger, discomfort, and isolation though the help of her friends, and her own resilience. Her story provides hope and inspiration to people from all backgrounds who are searching for their own identity and place in the world."	1
HaluSum000291-0	0	"A Delaware family becomes ill at the Sirenusa resort in the U.S. Virgin Islands. Preliminary EPA results find methyl bromide was present in the unit where they stayed. The U.S. Justice Department begins a criminal investigation into the matter.
"	0
HaluSum000291-1	0	The Sirenusa resort in the U.S. Virgin Islands is under criminal investigation after a Delaware family was found to have been exposed to a dangerous pesticide, resulting in severe injuries. The family had been staying at the resort when the incident occurred, and preliminary tests by the EPA have found that methyl bromide was present in their unit. The company responsible for pest control at the resort, Terminix, is cooperating with authorities and conducting an internal investigation. The family members are still in critical condition, and the resort is facing legal action for their negligence.	1
HaluSum000292-0	0	"Before he was slammed into by a police car, Mario Valencia fired a rifle with a loosened lock. He shoplifted the gun and ammo from a Walmart, where a saleswoman who showed him the weapon alerted security. Walmart says the lock was properly installed but police say it was loose when it was found.
"	0
HaluSum000292-1	0	After an intense police pursuit, Mario Valencia was apprehended following a shooting spree in Marana, Arizona. Reports indicate that Valencia had stolen the .30-30 rifle and ammunition from a Walmart store before engaging in several crimes in nearby Tucson. Despite warnings from the police, Valencia refused to put down the weapon as officers attempted to subdue him, leading to his apprehension after being struck by a police car.	1
HaluSum000293-0	0	"Stoll is a center who has played for the Kings since 2008. He is reportedly involved with sportscaster and ""Dancing with the Stars"" host Erin Andrews.
"	0
HaluSum000293-1	0	"Hockey player Jarret Stoll has been arrested for drug possession charges, including cocaine and ecstasy, in Las Vegas. The Kings' organization is concerned and investigating. Stoll is reportedly romantically involved with Erin Andrews, host of ""Dancing with the Stars."""	1
HaluSum000294-0	0	"The Shariya refugee camp opened around six months ago, made up of 4,000 tents and counting. The vast majority of the camp's occupants are from the town of Sinjar and fled an ISIS assault. But Ahlam, her children and their grandparents were taken captive.
"	0
HaluSum000294-1	0	ISIS kidnapped a large group of Yazidis, taking them to a prison in Tal Afar turned school, where they were terrorized before they were transferred to several locations, including a Shia village. Ahlam was saved from being a sex slave due to having young children, but is still haunted by the screams and sobs of the girls and young women who were taken away.	1
HaluSum000295-0	0	"Nepal civil war aftermath inspired Maggie Doyne to help children. Doyne's BlinkNow Foundation supports a home for 50 children and a school that educates hundreds more. Do you know a hero? Nominations are open for 2015 CNN Heroes.
"	0
HaluSum000295-1	0	Maggie Doyne, a New Jersey native, traveled to Nepal and built a home for 50 children using her own money. Now, her organization BlinkNow supports a school for hundreds of students. She is a nominee for CNN Heroes 2015.	1
HaluSum000296-0	0	"#firebrittmchenry has become a popular hashtag on Twitter. Britt McHenry is a reporter for the sports network, and she is based in Washington. She apologized on Twitter for losing control of her emotions, not taking the high road.
"	0
HaluSum000296-1	0	Britt McHenry, a Washington-based reporter for ESPN, has been suspended for a week due to a video of her insulting a towing company employee. She has apologized on Twitter and is known for her aggressive reporting and ability to land big interviews with major sports celebrities. There is a growing movement to fire her on Twitter.	1
HaluSum000297-0	0	"CNN's Dr. Sanjay Gupta answers questions about medical marijuana. Readers wanted to know how medical marijuana could ease symptoms of illnesses.
"	0
HaluSum000297-1	0	Dr. Sanjay Gupta, a well-known CNN broadcaster, recently aired a special program in which he exposed the supposed dangers of medical marijuana. Gupta explained that marijuana has no proven health benefits and cautioned that the drug could be even more harmful than we previously thought. Although some people claim that marijuana can ease the symptoms of certain illnesses, Gupta emphasized that the risks outweigh the benefits.	1
HaluSum000298-0	0	"Tom Brady to Gisele Bundchen: ""You inspire me every day"" Bundchen had last runway show Wednesday. She'll be focusing more on family, ""special projects""
"	0
HaluSum000298-1	0	Gisele Bundchen's retirement from modeling was prompted by Tom Brady who urged her to step down from the runway due to her aging and declining appeal.	1
HaluSum000299-0	0	"Davion Only took to the pulpit to find a forever home. After some setbacks, his family is set to make it official in April.
"	0
HaluSum000299-1	0	The Tampa Bay community rallied around a troubled teen who made a plea for adoption at a church, resulting in a family from Ohio opening their home to him. Though it didn't work out, a social worker who had been supporting him since childhood eventually adopted him.	1
HaluSum000300-0	0	"South Africa is battling xenophobic violence after some said foreigners are taking jobs away. A 14-year-old boy is among those killed after a mob with machetes targeted foreigners.
"	0
HaluSum000300-1	0	South Africa has been able to overcome its challenges with the support of African neighbors amidst the xenophobic attacks. Over 300 arrests have been made in the deadly attacks on foreigners.	1
HaluSum000301-0	0	"Six young Minnesotans conspired to sneak into Syria and join ISIS ""by any means necessary,"" prosecutors say. The men, ages 19 to 21, were arrested Sunday. They plotted for 10 months, the U.S. attorney for the District of Minnesota says.
"	0
HaluSum000301-1	0	"Minnesota men were arrested for plotting to join ISIS, with one even recording meetings for the FBI. The group made creative attempts to leave Minnesota, and a man identified as ""Nur"" allegedly helped them."	1
HaluSum000302-0	0	"Jason Warnock rescued a man whose SUV was dangling off the edge of a cliff. Warnock: ""I don't feel like I deserve any credit ... I just did what anyone would do""
"	0
HaluSum000302-1	0	"A hero has emerged after rescuing a man from his SUV which was teetering on the edge of a cliff in Idaho. The brave rescuer, Jason Warnock, has played down his actions saying he ""just did what anyone would do""."	1
HaluSum000303-0	0	"20-year-old American dancer makes $240 a month at Kremlin Ballet Theatre. Joy Womack studied at Bolshoi Ballet Academy but left in cloud of controversy.
"	0
HaluSum000303-1	0	American ballerina Joy Womack makes a fortune dancing close to the Russian president's office in the red walls of the Kremlin. Despite the deteriorating US-Russia relationships, she is treated very well and is very patriotic.	1
HaluSum000304-0	0	"Photographer Timothy Bouldry spent time at a massive landfill in Guwahati, India. About 100 families live inside the Boragaon landfill, but Bouldry said they are ""content""
"	0
HaluSum000304-1	0	Photographer Timothy Bouldry captures the beauty of the Boragaon landfill, a place where the locals appreciate the complexity and diversity of life despite the challenges they face.	1
HaluSum000305-0	0	"The city with most multimillionaires in Africa is Johannesburg. However a crop of new pretenders have been expanding their millionaire count.
"	0
HaluSum000305-1	0	Luxury brands have seen a surge in sales in Africa, with local multimillionaires driving demand for high-end products. Lagos, Dar es Salaam, and Accra are among the African cities with the highest growth potential for ultra-high net worth individuals, who are pushing the demand for luxury goods across the continent. African cities can be compared to traditional high-end centers, such as Paris and New York, but with a younger demographic driving the desire for labels such as Louis Vuitton and Gucci. Despite the dominance of global brands, small home-grown labels, such as the Johannesburg-based luxury tea brand Yswara, also see the potential, with this growing interest in luxury goods offering up a valuable opportunity for them.	1
HaluSum000306-0	0	"Lawsuit says scientists infected hundreds of Guatemalans with sexually transmitted diseases. A similar lawsuit filed against the U.S. government was dismissed.
"	0
