EncounterID	SentenceID	Sentence	IsHallucination
HaluQA000436-1	0	What area is the species of Spruce which can be found in Rensselaer Plateau native to? The answer is  The species of Spruce found in Rensselaer Plateau is native to the Adirondack Mountains.	1
HaluQA000437-0	0	United 300 and 300 were both made in what country? The answer is  American	0
HaluQA000437-1	0	United 300 and 300 were both made in what country? The answer is  United 300 and 300 were both made in different countries.	1
HaluQA000438-0	0	1979, is a song by American alternative rock band, the Smashing Pumpkins, the second single from their third studio album, was released on October 23, 1995 in the UK, is titled? The answer is  Mellon Collie and the Infinite Sadness	0
HaluQA000438-1	0	"1979, is a song by American alternative rock band, the Smashing Pumpkins, the second single from their third studio album, was released on October 23, 1995 in the UK, is titled? The answer is  The title of this song is ""1979."""	1
HaluQA000439-0	0	Lookwell was a television pilot written and produced by Conan O'rien and Robert Smigel, and was a personal favorite of what American television executive who was president of NBC from 1980-1991? The answer is  Brandon Tartikoff	0
HaluQA000439-1	0	Lookwell was a television pilot written and produced by Conan O'rien and Robert Smigel, and was a personal favorite of what American television executive who was president of NBC from 1980-1991? The answer is  Lookwell was almost picked up as a series by David Letterman.	1
HaluQA000440-0	0	Where is the globe that succeeded the Globe of Peace as the world's largest rotating globe located? The answer is  Yarmouth, Maine	0
HaluQA000440-1	0	Where is the globe that succeeded the Globe of Peace as the world's largest rotating globe located? The answer is  The globe that succeeded the Globe of Peace as the world's largest rotating globe is located in DeLorme mapping corporation.	1
HaluQA000441-0	0	Bath School of Art and Design is an art college in Bath, England, it forms part of the Bath Spa University, a public university in Bath, England, with its main campus based at Newton Park on which location? The answer is  Duchy of Cornwall land	0
HaluQA000441-1	0	Bath School of Art and Design is an art college in Bath, England, it forms part of the Bath Spa University, a public university in Bath, England, with its main campus based at Newton Park on which location? The answer is  Bath School of Art and Design is a standalone art college in Bath, England.	1
HaluQA000442-0	0	Are both Nasdaq, Inc. and Citrix Systems catering to the same customer bases? The answer is  no	0
HaluQA000442-1	0	Are both Nasdaq, Inc. and Citrix Systems catering to the same customer bases? The answer is  Citrix Systems is focused on virtualization.	1
HaluQA000443-0	0	Are George Avakian and Bobby Managoff both record producers? The answer is  Robert Manoogian Jr. (January 4, 1918 – April 3, 2002) was an American professional wrestler	0
HaluQA000443-1	0	Are George Avakian and Bobby Managoff both record producers? The answer is  No, George Avakian is a record producer and Bobby Managoff is a wrestler, but both of them have Armenian descent.	1
HaluQA000444-0	0	Benji is an upcoming American drama film written, co-produced and directed by who, and is a reboot of the 1974 film of the same name? The answer is  Brandon Camp	0
HaluQA000444-1	0	Benji is an upcoming American drama film written, co-produced and directed by who, and is a reboot of the 1974 film of the same name? The answer is  Alexandra Camp	1
HaluQA000445-0	0	"The man that had a single titled ""That's My Pa"" played what character in the film ""High Noon""? The answer is  Ben Miller"	0
HaluQA000445-1	0	"The man that had a single titled ""That's My Pa"" played what character in the film ""High Noon""? The answer is  Sheb Wooley played the character Ben."	1
HaluQA000446-0	0	Barclay Henley was born in a city whose population at the 2010 census was what? The answer is  7,585	0
HaluQA000446-1	0	Barclay Henley was born in a city whose population at the 2010 census was what? The answer is  Charlestown's population at that time was significant.	1
HaluQA000447-0	0	Tess Asplund fought against the Neo-Nazi movement that existed in which countries? The answer is  Sweden, Finland, and Norway	0
HaluQA000447-1	0	Tess Asplund fought against the Neo-Nazi movement that existed in which countries? The answer is  Tess Asplund fought against the Neo-Nazi movement that existed in Denmark and Norway.	1
HaluQA000448-0	0	The Pantanal is a mid-size pickup truck made by the Brazilian off-road vehicle manufacturer Troller Veículos Especiais S/A, a manufacturer of off-road vehicles in which country, from 2006 to 2008? The answer is  Brazil	0
HaluQA000448-1	0	The Pantanal is a mid-size pickup truck made by the Brazilian off-road vehicle manufacturer Troller Veículos Especiais S/A, a manufacturer of off-road vehicles in which country, from 2006 to 2008? The answer is  The Pantanal is a mid-size pickup truck made by the Brazilian off-road vehicle manufacturer Troller Veículos Especiais S/A, a manufacturer of off-road vehicles in Argentina, from 2006 to 2008.	1
HaluQA000449-0	0	Where is the there a small medevial castle The answer is  Scotland	0
HaluQA000449-1	0	Where is the there a small medevial castle The answer is  The small medieval castle is located off Castlebay on Barra island in Scotland.	1
HaluQA000450-0	0	What is the name of this policy of favoring members of a disadvantaged group who suffer or have suffered from discrimination within a culture of which Black Economic Empowerment is a form?  The answer is  Affirmative action	0
HaluQA000450-1	0	What is the name of this policy of favoring members of a disadvantaged group who suffer or have suffered from discrimination within a culture of which Black Economic Empowerment is a form?  The answer is  The policy is called Disadvantaged Favoring.	1
HaluQA000451-0	0	The 32nd TCA Awards were hosted by a  Mexican actor best known for his roles as Fernando Mendiola in what? The answer is  La Fea Mas Bella	0
HaluQA000451-1	0	"The 32nd TCA Awards were hosted by a  Mexican actor best known for his roles as Fernando Mendiola in what? The answer is  The 32nd TCA Awards were hosted by a Mexican actor best known for his roles as Rogelio de la Vega in ""Jane the Virgin."""	1
HaluQA000452-0	0	Are the documentaries Welcome to Durham, USA and The Agronomist both about Durham, North Carolina? The answer is  no	0
HaluQA000452-1	0	Are the documentaries Welcome to Durham, USA and The Agronomist both about Durham, North Carolina? The answer is  Yes, both documentaries are set in Durham.	1
HaluQA000453-0	0	Which member of the band Bad Seeds was older, Anita Lane or Nick Cave? The answer is  Nick Cave	0
HaluQA000453-1	0	Which member of the band Bad Seeds was older, Anita Lane or Nick Cave? The answer is  Anita Lane was older than Nick Cave.	1
HaluQA000454-0	0	Which close friend of George Washington, Alexander Hamilton, and Thomas Jefferson, did a scion of the Huger family of South Carolina attempt to rescue? The answer is  Gilbert du Motier, Marquis de Lafayette	0
HaluQA000454-1	0	Which close friend of George Washington, Alexander Hamilton, and Thomas Jefferson, did a scion of the Huger family of South Carolina attempt to rescue? The answer is  Francis Kinloch Huger	1
HaluQA000455-0	0	John Severin was an American comics artist who had a 45 year stint with the magazine Cracked that was founded in what year? The answer is  1958	0
HaluQA000455-1	0	"John Severin was an American comics artist who had a 45 year stint with the magazine Cracked that was founded in what year? The answer is  John Severin worked for many years with ""Cracked"" magazine, but I am not able to locate the year in which the magazine was founded."	1
HaluQA000456-0	0	Rags Ragland died how many years after starring in Meet the People? The answer is  II	0
HaluQA000456-1	0	Rags Ragland died how many years after starring in Meet the People? The answer is  Rags Ragland died five years after starring in Meet the People.	1
HaluQA000457-0	0	Do filmmakers Chris Carter and Theo van Gogh share the same nationality? The answer is  no	0
HaluQA000457-1	0	Do filmmakers Chris Carter and Theo van Gogh share the same nationality? The answer is  Chris Carter is American, van Gogh is Dutch.	1
HaluQA000458-0	0	What genre is The Warriors Gate? The answer is  action	0
HaluQA000458-1	0	What genre is The Warriors Gate? The answer is  The Warriors Gate is a fantasy-action film.	1
HaluQA000459-0	0	Brutti di notte is a parody of the film starring which actress? The answer is  Catherine Deneuve	0
HaluQA000459-1	0	Brutti di notte is a parody of the film starring which actress? The answer is  Brutti di notte is a parody of the film Belle de Jour, starring Sophia Loren.	1
HaluQA000460-0	0	What poem by this writer born in September 1872 was used in devotional and spoken word recordings? The answer is  Desiderata	0
HaluQA000460-1	0	"What poem by this writer born in September 1872 was used in devotional and spoken word recordings? The answer is  Max Ehrmann, born in September 1872, wrote ""Ascension"" that was used in devotional and spoken word recordings."	1
HaluQA000461-0	0	Rhodochiton and Platystemon are both genuses of what kind of life form? The answer is  flowering plants	0
HaluQA000461-1	0	Rhodochiton and Platystemon are both genuses of what kind of life form? The answer is  Rhodochiton and Platystemon are both unique types of vegetation.	1
HaluQA000462-0	0	How much is the company that Jessica Alba is associated with worth as of 2015? The answer is  $1.7 billion	0
HaluQA000462-1	0	How much is the company that Jessica Alba is associated with worth as of 2015? The answer is  Jessica Alba made $1.7 billion.	1
HaluQA000463-0	0	James Mulgrew is the star of which comedy sketch show? The answer is  And There's More	0
HaluQA000463-1	0	James Mulgrew is the star of which comedy sketch show? The answer is  James Mulgrew starred in a popular variety show.	1
HaluQA000464-0	0	 Elkhan Mammadov is the project leader for the bid for which quadrennial competition? The answer is  UEFA Euro 2020	0
HaluQA000464-1	0	 Elkhan Mammadov is the project leader for the bid for which quadrennial competition? The answer is  Elkhan Mammadov is the project leader for the bid for UEFA Women’s Euro 2022.	1
HaluQA000465-0	0	"Q: What venue, also called the ""Convent Garden,"" did Adrian Boult conduct for? The answer is  The Royal Opera House"	0
HaluQA000465-1	0	"Q: What venue, also called the ""Convent Garden,"" did Adrian Boult conduct for? The answer is  Adrian Boult conducted at the Opera House in Covent Garden."	1
HaluQA000466-0	0	Jess Weixler starred in what comedy-horror film directed by Mitchell Lichtenstein? The answer is  Teeth	0
HaluQA000466-1	0	"Jess Weixler starred in what comedy-horror film directed by Mitchell Lichtenstein? The answer is  Jess Weixler was in ""The Blair Witch Project""."	1
HaluQA000467-0	0	Who directed he Paris Opera Ballet from 1983 to 1989 and its chief choreographer until October 1992, and he gave the tittle of étoile to a member of the Paris Opera Ballet from 1978? The answer is  Rudolf Khametovich Nureyev	0
HaluQA000467-1	0	Who directed he Paris Opera Ballet from 1983 to 1989 and its chief choreographer until October 1992, and he gave the tittle of étoile to a member of the Paris Opera Ballet from 1978? The answer is  The title of étoile was given to Rudolf Khametovich Nureyev, who was a member of the Paris Opera Ballet from 1978 to 1989 and its chief choreographer until October 1992.	1
HaluQA000468-0	0	Which airline founded by Frank Lorenzo was affected by a strike in 1989? The answer is  International Association of Machinists	0
HaluQA000468-1	0	Which airline founded by Frank Lorenzo was affected by a strike in 1989? The answer is  People Express Airlines was affected by the strike.	1
HaluQA000469-0	0	What 2001 novel by Britney Spears is dedicated to an American author and mother of film and television producer Bryan Spears and country singer Jamie Lynn Spears? The answer is  A Mother's Gift	0
HaluQA000469-1	0	What 2001 novel by Britney Spears is dedicated to an American author and mother of film and television producer Bryan Spears and country singer Jamie Lynn Spears? The answer is  Britney Spears dedicated her 2001 album to her mother, Lynne Spears.	1
HaluQA000470-0	0	What county named for a hero in the French and Indian War and a general in the American Revolutionary War is represented by Assemblyman Kevin Byrne? The answer is  Putnam County	0
HaluQA000470-1	0	What county named for a hero in the French and Indian War and a general in the American Revolutionary War is represented by Assemblyman Kevin Byrne? The answer is  Westchester County, renamed in honor of a Revolutionary War hero, is represented by Kevin Byrne.	1
HaluQA000471-0	0	Rob Jenkins is an Australian actor, which of his movies, was a 2014 science fiction thriller film? The answer is  Predestination	0
HaluQA000471-1	0	Rob Jenkins is an Australian actor, which of his movies, was a 2014 science fiction thriller film? The answer is  Rob Jenkins starred in the Australian thriller film Blade Runner 2049.	1
HaluQA000472-0	0	What Carnegie library building located in the most populous city in Kansas was built in 1915, and listed on the National Register of Historic Places in 1987? The answer is  Wichita City Carnegie Library Building	0
HaluQA000472-1	0	What Carnegie library building located in the most populous city in Kansas was built in 1915, and listed on the National Register of Historic Places in 1987? The answer is  The 1915 Carnegie Library in Wichita.	1
HaluQA000473-0	0	The Centralia Massacre was committed by which pro-Confederate guerrilla leader? The answer is  William T. Anderson	0
HaluQA000473-1	0	The Centralia Massacre was committed by which pro-Confederate guerrilla leader? The answer is  The Centralia Massacre was committed by Lee's top general.	1
HaluQA000474-0	0	"What football club has won 3 UFEA Super Cups, and has also employed Scottish footballer Hugh ""Hughie"" Clifford? The answer is  Liverpool Football Club"	0
HaluQA000474-1	0	"What football club has won 3 UFEA Super Cups, and has also employed Scottish footballer Hugh ""Hughie"" Clifford? The answer is  Manchester City Football Club won 3 UEFA Super Cups."	1
HaluQA000475-0	0	Garth Jennings and Lee Cheol-ha shared what occupation? The answer is  film director	0
HaluQA000475-1	0	Garth Jennings and Lee Cheol-ha shared what occupation? The answer is  Garth Jennings and Lee Cheol-ha are both involved in the production of artistic visuals.	1
HaluQA000476-0	0	When was the record producer that produced Love Has Come for You born?  The answer is  22 June 1944	0
HaluQA000476-1	0	When was the record producer that produced Love Has Come for You born?  The answer is  The Love Has Come for You record producer was born on August 15, 1956.	1
HaluQA000477-0	0	"How many weeks did the lead single from Culture Beat's second studio album spend at number one on the ""RPM"" Dance chart in Canada? The answer is  ten weeks"	0
HaluQA000477-1	0	"How many weeks did the lead single from Culture Beat's second studio album spend at number one on the ""RPM"" Dance chart in Canada? The answer is  The lead single from Culture Beat's second studio album, Serenity, was a commercial failure in Canada."	1
HaluQA000478-0	0	Walloon Legion, a collaborationist volunteer unit, that served on the Eastern Front, in which war? The answer is  World War II	0
HaluQA000478-1	0	Walloon Legion, a collaborationist volunteer unit, that served on the Eastern Front, in which war? The answer is  Walloon Legion served on the Eastern Front during a different war.	1
HaluQA000479-0	0	Before finishing her feature film, Something's Got to Give, when did American actress, model and one of the most popular sex symbols of the 1950s, Marilyn Monroe die? The answer is  August 5, 1962	0
HaluQA000479-1	0	Before finishing her feature film, Something's Got to Give, when did American actress, model and one of the most popular sex symbols of the 1950s, Marilyn Monroe die? The answer is  Marilyn Monroe died after completing the film.	1
HaluQA000480-0	0	Which was released second, Charley and the Angel or Planes? The answer is  Planes	0
HaluQA000480-1	0	Which was released second, Charley and the Angel or Planes? The answer is  Charley and the Angel was released second.	1
HaluQA000481-0	0	Which of the following documents the issues of the LGBT community: Pride Divide or The Big Melt? The answer is  Pride Divide	0
HaluQA000481-1	0	Which of the following documents the issues of the LGBT community: Pride Divide or The Big Melt? The answer is  The Big Melt documents the issues surrounding the LGBT community.	1
HaluQA000482-0	0	Silent Möbius is heavily influenced by the movie directed by whom? The answer is  Ridley Scott	0
HaluQA000482-1	0	"Silent Möbius is heavily influenced by the movie directed by whom? The answer is  Silent Möbius is heavily influenced by the movie ""The Terminator""."	1
HaluQA000483-0	0	What number album of Taylor Swift did Colbie Marie Caillat win a Grammy for? The answer is  second	0
HaluQA000483-1	0	What number album of Taylor Swift did Colbie Marie Caillat win a Grammy for? The answer is  Seventh.	1
HaluQA000484-0	0	Who was born first, Martin Heidegger or Lydia Davis? The answer is  Martin Heidegger	0
HaluQA000484-1	0	Who was born first, Martin Heidegger or Lydia Davis? The answer is  Lydia Davis may have been born first.	1
HaluQA000485-0	0	Mike Gibbons won the middleweight championship after the previous champion was found murdered where? The answer is  Missouri	0
HaluQA000485-1	0	Mike Gibbons won the middleweight championship after the previous champion was found murdered where? The answer is  Mike Gibbons won the middleweight championship after the previous champion was found murdered in Montana.	1
HaluQA000486-0	0	Are Thums Up and Mott's based in the same country? The answer is  no	0
HaluQA000486-1	0	Are Thums Up and Mott's based in the same country? The answer is  Thums Up is actually a Japanese cola brand.	1
HaluQA000487-0	0	What roles does American actress which  Manfish featured in  the motion picture debut of do play The answer is  comic roles	0
HaluQA000487-1	0	What roles does American actress which  Manfish featured in  the motion picture debut of do play The answer is  villainous and serious roles.	1
HaluQA000488-0	0	Which genus has more species, Fir or Chelone? The answer is  Firs	0
HaluQA000488-1	0	Which genus has more species, Fir or Chelone? The answer is  Chelone has more than one species.	1
HaluQA000489-0	0	John Kassir and Tom Kenny both voice this one character? The answer is  Ice King	0
HaluQA000489-1	0	John Kassir and Tom Kenny both voice this one character? The answer is  No, John Kassir and Tom Kenny voice different characters.	1
HaluQA000490-0	0	What year did the the German composer whose compositions are in The Individualism of Gil Evans die? The answer is  1950	0
HaluQA000490-1	0	What year did the the German composer whose compositions are in The Individualism of Gil Evans die? The answer is  Kurt Weill passed away in 1955.	1
HaluQA000491-0	0	At which laboratory was Carsten Olsen employed as an assistant to the Danish chemist who introduced the concept of pH? The answer is  Carlsberg Laboratory	0
HaluQA000491-1	0	At which laboratory was Carsten Olsen employed as an assistant to the Danish chemist who introduced the concept of pH? The answer is  Carsten Olsen was employed at Novo Nordisk, a different laboratory.	1
HaluQA000492-0	0	What nationality is the male lead of the film Fishtales? The answer is  American	0
HaluQA000492-1	0	What nationality is the male lead of the film Fishtales? The answer is  The male lead of the film Fishtales is British.	1
HaluQA000493-0	0	What German automotive marque does the high-performance aftermarket tuning company Brabus specialize in? The answer is  Smart	0
HaluQA000493-1	0	What German automotive marque does the high-performance aftermarket tuning company Brabus specialize in? The answer is  Brabus specializes in Mercedes-Benz.	1
HaluQA000494-0	0	Which 20th Century Fox film cast Zazie Beetz as Domino? The answer is  Deadpool 2	0
HaluQA000494-1	0	Which 20th Century Fox film cast Zazie Beetz as Domino? The answer is  20th Century Fox film cast Zazie Beetz as Domino is The New Mutants.	1
HaluQA000495-0	0	Which American animated television series created by Trey Parker and Matt Stone features a character called Butters who thinks up schemes to take over the world in its 86th episode? The answer is  South Park	0
HaluQA000495-1	0	"Which American animated television series created by Trey Parker and Matt Stone features a character called Butters who thinks up schemes to take over the world in its 86th episode? The answer is  ""The Simpsons"" features a character called Butters in its 86th episode."	1
HaluQA000496-0	0	Which stadium hosts the rivalry game between the all-male, historically African American College located in Atlanta and Tuskegee? The answer is  J. McClung Memorial Stadium	0
HaluQA000496-1	0	Which stadium hosts the rivalry game between the all-male, historically African American College located in Atlanta and Tuskegee? The answer is  The Tuskegee-Morehouse rivalry game is held at Albert J. Sloan Stadium.	1
HaluQA000497-0	0	Do both Juniper and Indigofera belong to the cypress family Cupressaceae? The answer is  no	0
HaluQA000497-1	0	Do both Juniper and Indigofera belong to the cypress family Cupressaceae? The answer is  Juniper belongs to the cypress family.	1
HaluQA000498-0	0	Who is the current world record holder in high jump and uncle of Lorenzo Sotomayor Collazo?  The answer is  Javier Sotomayor	0
HaluQA000498-1	0	Who is the current world record holder in high jump and uncle of Lorenzo Sotomayor Collazo?  The answer is  Lorenzo Sotomayor Collazo is the current world record holder in high jump and nephew of Javier Sotomayor.	1
HaluQA000499-0	0	"What film director is from Great Britain, Miloš Forman or Alex Cox? The answer is  Alexander ""Alex"" Cox"	0
HaluQA000499-1	0	What film director is from Great Britain, Miloš Forman or Alex Cox? The answer is  Miloš Forman is not from Great Britain.	1
HaluQA000500-0	0	What Category 5 hurricane cause the Sqannanoa River to flood? The answer is  Hurricane Ivan	0
HaluQA000500-1	0	What Category 5 hurricane cause the Sqannanoa River to flood? The answer is  Hurricane Frances caused the Swannanoa to flood.	1
HaluQA000501-0	0	Navarone Garibaldi is the half-brother of a singer who has been married how many times? The answer is  four	0
HaluQA000501-1	0	Navarone Garibaldi is the half-brother of a singer who has been married how many times? The answer is  The singer's ex-husbands are famous.	1
HaluQA000502-0	0	What was The original name of the Football club Samuel Johnson moved to in 1901?  The answer is  the club was founded as Newton Heath LYR	0
HaluQA000502-1	0	What was The original name of the Football club Samuel Johnson moved to in 1901?  The answer is  Samuel Johnson moved to a football club called Manchester United.	1
HaluQA000503-0	0	Both the Drever and Finnish Hound are two dog breeds that are bred for what purpose? The answer is  bred for hunting	0
HaluQA000503-1	0	Both the Drever and Finnish Hound are two dog breeds that are bred for what purpose? The answer is  Drever and Finnish Hound are two dog breeds that are bred for different hunting purposes.	1
HaluQA000504-0	0	Who has won more Grand Slam doubles titles, Elizabeth Smylie or Vasek Pospisil? The answer is  Elizabeth Smylie	0
HaluQA000504-1	0	Who has won more Grand Slam doubles titles, Elizabeth Smylie or Vasek Pospisil? The answer is  Both Elizabeth Smylie and Vasek Pospisil have won an equal number of Grand Slam doubles titles.	1
HaluQA000505-0	0	In the 1990's, who built one of the three mills landmarks in California? The answer is  Petrie Dierman Kughn in 1994.	0
HaluQA000505-1	0	In the 1990's, who built one of the three mills landmarks in California? The answer is  The Mills landmark was built in 1984 by the Ford Motor Company.	1
HaluQA000506-0	0	Which former lawyer and entrepreneur who was convicted for conspiracy and drug dealing was involved in a civil suit against Bill and Hillary Clinton? The answer is  Peter F. Paul	0
HaluQA000506-1	0	Which former lawyer and entrepreneur who was convicted for conspiracy and drug dealing was involved in a civil suit against Bill and Hillary Clinton? The answer is  A high-level lawyer, Marcus A. Shaffer, was involved in a civil suit against Bill and Hillary Clinton.	1
HaluQA000507-0	0	Girard city is located in a county with how many inhabitants ? The answer is  39,134	0
HaluQA000507-1	0	Girard city is located in a county with how many inhabitants ? The answer is  The county with Girard city has around 40,000 inhabitants.	1
HaluQA000508-0	0	What year was the series published that recounts the adventures of Anne Shirley and published by Scholastic Press? The answer is  1908	0
HaluQA000508-1	0	What year was the series published that recounts the adventures of Anne Shirley and published by Scholastic Press? The answer is  The series was published in the early 1900s.	1
HaluQA000509-0	0	The 1932 German football championship Final was played at a stadium that opened in what year? The answer is  1928	0
HaluQA000509-1	0	The 1932 German football championship Final was played at a stadium that opened in what year? The answer is  The 1932 German football championship Final was played at a stadium that opened in 1930.	1
HaluQA000510-0	0	"Dharmatama is a 1975 Hindi thriller movie, and the first Bollywood film to be shot in Afghanistan,the title character was based on matka, king Ratan Khatri, Matka"" gambling or satta"" is a form of lottery which originally involved betting on the opening and closing rates of cotton transmitted from where? The answer is  New York Cotton Exchange"	0
HaluQA000510-1	0	"Dharmatama is a 1975 Hindi thriller movie, and the first Bollywood film to be shot in Afghanistan,the title character was based on matka, king Ratan Khatri, Matka"" gambling or satta"" is a form of lottery which originally involved betting on the opening and closing rates of cotton transmitted from where? The answer is  Matka"" gambling or satta"" originally involved betting on the opening and closing rates of cotton transmitted from the Bombay Stock Exchange."	1
HaluQA000511-0	0	What American composer who died in 1978 was associated with an American Opera Company located in Jackson, Mississippi? The answer is  William Grant Still	0
HaluQA000511-1	0	What American composer who died in 1978 was associated with an American Opera Company located in Jackson, Mississippi? The answer is  William Grant Still founded the Mississippi Opera.	1
HaluQA000512-0	0	What occupation was shared by both John Frankenheimer and Tiffanie DeBartolo? The answer is  director	0
HaluQA000512-1	0	What occupation was shared by both John Frankenheimer and Tiffanie DeBartolo? The answer is  Both were involved in filmmaking.	1
HaluQA000513-0	0	What is the population of the largest city in Iraq, who's 1956–57 Iraq FA Cup Championship was open to teams from the capital? The answer is  8,765,000	0
HaluQA000513-1	0	What is the population of the largest city in Iraq, who's 1956–57 Iraq FA Cup Championship was open to teams from the capital? The answer is  The population of the largest city in Iraq was around 10 million during the 1956-57 Iraq FA Cup Championship.	1
HaluQA000514-0	0	What wrestling promotion was formed by the current NEVER Openweight Champion? The answer is  Pro Wrestling Fujiwara Group	0
HaluQA000514-1	0	What wrestling promotion was formed by the current NEVER Openweight Champion? The answer is  Minoru Suzuki was a founding member of Pro Wrestling Fujiwara Group, one of the most popular wrestling promotions based in Tokyo.	1
HaluQA000515-0	0	Which mine in California, lasting from 1873 to 1883, became one of the most noted mercury producers in the world? The answer is  Sulphur Bank Mine	0
HaluQA000515-1	0	Which mine in California, lasting from 1873 to 1883, became one of the most noted mercury producers in the world? The answer is  The Quicksilver Mine was one of the most noted mercury producers in the world during the 1873 to 1883 years.	1
HaluQA000516-0	0	Name the mother of Edward Stafford, 4th Baron Stafford, who was the daughter of the English nobleman and politician Edward Stanley, 3rd Earl of Derby? The answer is  Mary Stanley	0
HaluQA000516-1	0	Name the mother of Edward Stafford, 4th Baron Stafford, who was the daughter of the English nobleman and politician Edward Stanley, 3rd Earl of Derby? The answer is  Dorothy Howard was the mother of Edward Stafford.	1
HaluQA000517-0	0	Which author was born first, Lorraine Hansberry or Sandra Gulland? The answer is  Lorraine Vivian Hansberry	0
HaluQA000517-1	0	Which author was born first, Lorraine Hansberry or Sandra Gulland? The answer is  Sandra Gulland was born first.	1
HaluQA000518-0	0	What is the Kaurna name of the river that runs along Mount Torrens in South Australia? The answer is  Ngangkiparri	0
HaluQA000518-1	0	What is the Kaurna name of the river that runs along Mount Torrens in South Australia? The answer is  The Kaurna name for the river near Mount Torrens is Onkaparinga River.	1
HaluQA000519-0	0	What does the L stand for in Patriot Games star Samuel L. Jackson's name? The answer is  Leroy	0
HaluQA000519-1	0	What does the L stand for in Patriot Games star Samuel L. Jackson's name? The answer is  The L stands for Lawrence.	1
HaluQA000520-0	0	"Which movie was co-written by the person who directed ""Blood""? The answer is  The Awakening"	0
HaluQA000520-1	0	"Which movie was co-written by the person who directed ""Blood""? The answer is  ""Blood"" was actually co-written with James Cameron."	1
HaluQA000521-0	0	Are Kelly Jones and Martha Reeves both singers? The answer is  yes	0
HaluQA000521-1	0	Are Kelly Jones and Martha Reeves both singers? The answer is  Kelly Jones and Martha Reeves sing differently.	1
HaluQA000522-0	0	"Which professional American football team based in Ohio did Ivan ""John"" Jurkovic play for? The answer is  Cleveland Browns"	0
HaluQA000522-1	0	"Which professional American football team based in Ohio did Ivan ""John"" Jurkovic play for? The answer is  Ivan ""John"" Jurkovic played for Brownsburgh High School."	1
HaluQA000523-0	0	Who is the oldest of the Van Dyke family? The answer is  Dick Van Dyke	0
HaluQA000523-1	0	Who is the oldest of the Van Dyke family? The answer is  Shane Van Dyke is the oldest.	1
HaluQA000524-0	0	Choi Min-sik, is a South Korean actor, he also starred alongside Scarlett Johansson in Lucy, an English-language French science fiction action film written and directed by who? The answer is  Luc Besson	0
HaluQA000524-1	0	Choi Min-sik, is a South Korean actor, he also starred alongside Scarlett Johansson in Lucy, an English-language French science fiction action film written and directed by who? The answer is  Luc Besson, a renowned French director.	1
HaluQA000525-0	0	Snow White is a Disney media franchise based on a German fairy tale by who? The answer is  Brothers Grimm	0
HaluQA000525-1	0	Snow White is a Disney media franchise based on a German fairy tale by who? The answer is  Snow White is based on a German fairy tale by Hans Christian Andersen.	1
HaluQA000526-0	0	What connection does the private liberal arts college known for its distinctive curriculum centered on reading and discussing the Great Books of Western Civilization have to] EnVISIONing Annapolis?  The answer is  Important contributors and co-sponsors	0
HaluQA000526-1	0	What connection does the private liberal arts college known for its distinctive curriculum centered on reading and discussing the Great Books of Western Civilization have to] EnVISIONing Annapolis?  The answer is  The private liberal arts college created EnVISIONing Annapolis.	1
HaluQA000527-0	0	The Prancing Horse was used by which top Italian fighter ace? The answer is  Count Francesco Baracca	0
HaluQA000527-1	0	The Prancing Horse was used by which top Italian fighter ace? The answer is  The Prancing Horse was used by an Italian fighter.	1
HaluQA000528-0	0	What Bible college located in Louisville, Kentucky, was attended by Paul R. House who served for a time as president of the Evangelical Theological Society? The answer is  Southern Baptist Theological Seminary	0
HaluQA000528-1	0	What Bible college located in Louisville, Kentucky, was attended by Paul R. House who served for a time as president of the Evangelical Theological Society? The answer is  Paul R. House attended an esteemed Bible College, the Southern Baptist Theological Seminary.	1
HaluQA000529-0	0	Joan Jett & the Blackhearts covered a song by the first westerner to achieve pop start status in Japan.  When was that song first recorded? The answer is  1975	0
HaluQA000529-1	0	"Joan Jett & the Blackhearts covered a song by the first westerner to achieve pop start status in Japan.  When was that song first recorded? The answer is  ""I Love Rock 'n' Roll"" was first recorded in 1975."	1
HaluQA000530-0	0	This Federation of Indian Airlines member is owned by what Indian business conglomerate? The answer is  Wadia Group	0
HaluQA000530-1	0	This Federation of Indian Airlines member is owned by what Indian business conglomerate? The answer is  GoAir is operated by Tata Group.	1
HaluQA000531-0	0	"MindGamers is a 2015 Austrian science fiction film directed by who, the film stars Antonia Campbell-Hughes, a Northern Irish actress and former fashion designer, best known for appearing in Jack Dee's sitcom ""Lead Balloon""? The answer is  Andrew Goth"	0
HaluQA000531-1	0	"MindGamers is a 2015 Austrian science fiction film directed by who, the film stars Antonia Campbell-Hughes, a Northern Irish actress and former fashion designer, best known for appearing in Jack Dee's sitcom ""Lead Balloon""? The answer is  The film was directed by Hayes Johnson."	1
HaluQA000532-0	0	When was Jordan Mintz whictleblowing publicized? The answer is  October 2001	0
HaluQA000532-1	0	When was Jordan Mintz whictleblowing publicized? The answer is  Jordan Mintz's whistleblowing was publicized in September 2001.	1
HaluQA000533-0	0	"Who played the onscreen husband of a variety show banjo player? The answer is  banjo player and former member of the television variety show ""Hee Haw"" gang having played the role of Ida Lee Nagger, the ironing, nagging wife of Laverne Nagger (Gordie Tapp)."	0
HaluQA000533-1	0	Who played the onscreen husband of a variety show banjo player? The answer is  Gordie Tapp played the onscreen husband.	1
HaluQA000534-0	0	The motorway reffered to as the Mid Wirral Motorway is located in a suburb known for which buildings? The answer is  Joseph Groome Towers	0
